Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block1	585.0	516.5	MAP
Block1	547.0	535.5	MAP
Block1	557.0	461.5	MAP
Block1	592.0	387.5	MAP
Block1	499.0	220.5	MAP
Block1	412.0	330.5	MAP
Block1	499.0	360.5	MAP
Block1	485.0	337.5	MAP
Block1	463.0	310.5	MAP
Block1	419.0	311.5	MAP
Block1	397.0	308.5	MAP
Block1	468.0	312.5	MAP
Block1	390.0	365.5	MAP
Block1	320.0	475.5	MAP
Block1	285.0	603.5	MAP
Block1	321.0	452.5	MAP
Block1	334.0	424.5	MAP
Block1	352.0	439.5	MAP
Block1	336.0	493.5	MAP
Block1	316.0	597.5	MAP
Block1	276.0	623.5	MAP
Block1	361.0	560.5	MAP
Block1	321.0	618.5	MAP
Block1	323.0	604.5	MAP
Block1	309.0	669.5	MAP
Block1	334.0	601.5	MAP
Block1	348.0	644.5	MAP
Block1	341.0	679.5	MAP
Block1	709.0	44.5	WHITESPACE
Block1	709.0	44.5	WHITESPACE
Block1	709.0	44.5	WHITESPACE
Block1	709.0	44.5	WHITESPACE
Block1	709.0	44.5	WHITESPACE
Block1	709.0	44.5	WHITESPACE
Block1	321.0	593.5	MAP
Block2	739.0	392.5	MAP
Block2	528.0	486.5	MAP
Block2	377.0	593.5	MAP
Block2	513.0	575.5	MAP
Block2	731.0	418.5	MAP
Block2	747.0	384.5	MAP
Block2	747.0	376.5	MAP
Block2	560.0	636.5	MAP
Block2	399.0	610.5	MAP
Block2	760.0	47.5	WHITESPACE
Block2	677.0	213.5	MAP
Block2	794.0	317.5	MAP
Block2	709.0	218.5	MAP
Block2	669.0	207.5	MAP
Block2	663.0	187.5	MAP
Block2	715.0	295.5	MAP
Block2	673.0	274.5	MAP
Block2	784.0	303.5	MAP
Block2	744.0	260.5	MAP
Block2	559.0	346.5	MAP
Block2	474.0	399.5	MAP
Block2	683.0	384.5	MAP
Block2	727.0	398.5	MAP
Block2	691.0	455.5	MAP
Block2	619.0	611.5	MAP
Block2	701.0	442.5	MAP
Block2	625.0	427.5	MAP
Block2	598.0	528.5	MAP
Block2	705.0	52.5	WHITESPACE
Block2	682.0	415.5	MAP
Block2	718.0	404.5	MAP
Block2	711.0	427.5	MAP
Block2	377.0	323.5	MAP
Block2	545.0	657.5	MAP
Block2	291.0	587.5	MAP
Block2	355.0	652.5	MAP
Block2	717.0	55.5	WHITESPACE
Block2	717.0	55.5	WHITESPACE
Block2	515.0	572.5	MAP
Block2	641.0	402.5	MAP
Block2	475.0	486.5	MAP
Block2	301.0	511.5	MAP
Block2	680.0	47.5	WHITESPACE
Block2	595.0	316.5	MAP
Block2	507.0	252.5	MAP
Block2	547.0	210.5	MAP
Block2	429.0	318.5	MAP
Block2	409.0	302.5	MAP
Block2	578.0	225.5	MAP
Block2	429.0	287.5	MAP
Block2	568.0	249.5	MAP
Block2	581.0	416.5	MAP
Block2	572.0	620.5	MAP
Block2	574.0	662.5	MAP
Block2	485.0	467.5	MAP
Block2	409.0	444.5	MAP
Block2	400.0	560.5	MAP
Block2	402.0	615.5	MAP
Block2	474.0	635.5	MAP
Block2	426.0	322.5	MAP
Block2	402.0	305.5	MAP
Block2	345.0	447.5	MAP
Block2	340.0	516.5	MAP
Block2	352.0	441.5	MAP
Block2	338.0	526.5	MAP
Block2	355.0	599.5	MAP
Block2	335.0	608.5	MAP
Block2	349.0	510.5	MAP
Block2	395.0	330.5	MAP
Block2	544.0	250.5	MAP
Block2	429.0	286.5	MAP
Block2	407.0	297.5	MAP
Block2	419.0	297.5	MAP
Block2	516.0	421.5	MAP
Block2	605.0	196.5	MAP
Block2	439.0	314.5	MAP
Block2	539.0	629.5	MAP
Block2	554.0	506.5	MAP
Block2	589.0	391.5	MAP
Block2	516.0	345.5	MAP
Block2	467.0	311.5	MAP
Block2	462.0	416.5	MAP
Block2	372.0	354.5	MAP
Block2	344.0	448.5	MAP
Block2	297.0	579.5	MAP
Block2	397.0	391.5	MAP
Block2	611.0	516.5	MAP
Block2	709.0	383.5	MAP
Block2	712.0	338.5	MAP
Block2	767.0	308.5	MAP
Block2	421.0	325.5	MAP
Block2	374.0	341.5	MAP
Block2	622.0	430.5	MAP
Block2	701.0	503.5	MAP
Block2	639.0	594.5	MAP
Block2	735.0	40.5	WHITESPACE
Block2	421.0	411.5	MAP
Block2	479.0	520.5	MAP
Block2	345.0	578.5	MAP
Block2	302.0	604.5	MAP
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	703.0	45.5	WHITESPACE
Block2	361.0	621.5	MAP
Block2	300.0	608.5	MAP
Block2	486.0	615.5	MAP
Block2	528.0	572.5	MAP
Block2	691.0	45.5	WHITESPACE
Block2	394.0	604.5	MAP
Block2	439.0	462.5	MAP
Block2	374.0	344.5	MAP
Block2	365.0	354.5	MAP
Block2	480.0	486.5	MAP
Block2	323.0	424.5	MAP
Block2	328.0	509.5	MAP
Block2	287.0	610.5	MAP
Block2	347.0	556.5	MAP
Block2	329.0	584.5	MAP
Block2	352.0	579.5	MAP
Block2	323.0	643.5	MAP
Block3	583.0	412.5	MAP
Block3	699.0	389.5	MAP
Block3	477.0	428.5	MAP
Block3	388.0	593.5	MAP
Block3	491.0	600.5	MAP
Block3	641.0	605.5	MAP
Block3	704.0	416.5	MAP
Block3	693.0	409.5	MAP
Block3	618.0	457.5	MAP
Block3	564.0	630.5	MAP
Block3	691.0	432.5	MAP
Block3	722.0	430.5	MAP
Block3	744.0	373.5	MAP
Block4	496.0	390.5	MAP
Block4	362.0	322.5	MAP
Block4	538.0	235.5	MAP
Block4	645.0	262.5	MAP
Block4	575.0	239.5	MAP
Block4	531.0	325.5	MAP
Block4	378.0	326.5	MAP
Block4	497.0	370.5	MAP
Block4	578.0	525.5	MAP
Block4	680.0	314.5	MAP
Block4	625.0	252.5	MAP
Block4	677.0	341.5	MAP
Block4	737.0	355.5	MAP
Block4	652.0	409.5	MAP
Block4	575.0	365.5	MAP
Block4	397.0	316.5	MAP
Block4	576.0	434.5	MAP
Block4	600.0	567.5	MAP
Block4	605.0	621.5	MAP
Block4	306.0	563.5	MAP
Block4	318.0	584.5	MAP
Block4	474.0	502.5	MAP
Block4	576.0	542.5	MAP
Block4	412.0	464.5	MAP
Block4	631.0	382.5	MAP
Block4	557.0	542.5	MAP
Block4	614.0	626.5	MAP
Block4	713.0	333.5	MAP
Block4	444.0	348.5	MAP
Block4	437.0	478.5	MAP
