Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block3	373.0	610.5	MAP
Block3	518.0	519.5	MAP
Block3	629.0	475.5	MAP
Block3	708.0	326.5	MAP
Block3	424.0	435.5	MAP
Block3	600.0	449.5	MAP
Block3	648.0	601.5	MAP
Block3	759.0	520.5	MAP
Block3	701.0	596.5	MAP
Block3	755.0	597.5	MAP
Block3	758.0	546.5	MAP
Block3	588.0	542.5	MAP
Block3	672.0	647.5	MAP
Block3	730.0	606.5	MAP
Block3	581.0	514.5	MAP
Block3	611.0	611.5	MAP
Block3	580.0	462.5	MAP
Block3	428.0	356.5	MAP
Block3	610.0	431.5	MAP
Block3	589.0	417.5	MAP
Block3	504.0	412.5	MAP
Block3	572.0	411.5	MAP
Block3	438.0	440.5	MAP
Block3	552.0	564.5	MAP
Block3	595.0	428.5	MAP
Block3	516.0	478.5	MAP
Block3	449.0	528.5	MAP
Block3	379.0	418.5	MAP
Block3	357.0	471.5	MAP
Block3	343.0	484.5	MAP
Block3	493.0	511.5	MAP
Block3	380.0	541.5	MAP
Block3	348.0	506.5	MAP
Block3	334.0	576.5	MAP
Block3	388.0	585.5	MAP
Block3	320.0	618.5	MAP
Block3	337.0	483.5	MAP
Block3	566.0	538.5	MAP
Block3	393.0	610.5	MAP
Block3	344.0	589.5	MAP
Block3	657.0	585.5	MAP
Block3	479.0	632.5	MAP
Block3	361.0	601.5	MAP
Block3	326.0	644.5	MAP
Block3	399.0	552.5	MAP
Block3	403.0	365.5	MAP
Block3	377.0	510.5	MAP
Block3	385.0	622.5	MAP
Block3	602.0	516.5	MAP
Block3	637.0	605.5	MAP
Block3	621.0	642.5	MAP
Block3	414.0	669.5	MAP
Block3	365.0	647.5	MAP
Block3	673.0	404.5	MAP
Block3	658.0	376.5	MAP
Block3	733.0	358.5	MAP
Block3	632.0	625.5	MAP
Block4	547.0	468.5	MAP
Block4	516.0	356.5	MAP
Block4	397.0	334.5	MAP
Block4	315.0	314.5	MAP
Block4	373.0	392.5	MAP
Block4	380.0	593.5	MAP
Block4	562.0	562.5	MAP
Block4	684.0	538.5	MAP
Block4	663.0	621.5	MAP
Block4	525.0	623.5	MAP
Block4	463.0	604.5	MAP
Block4	734.0	619.5	MAP
Block4	761.0	640.5	MAP
Block4	824.0	576.5	MAP
Block4	730.0	583.5	MAP
Block4	723.0	317.5	MAP
Block4	726.0	388.5	MAP
Block4	569.0	441.5	MAP
Block4	435.0	391.5	MAP
Block4	331.0	290.5	MAP
Block4	224.0	321.5	MAP
Block4	271.0	525.5	MAP
Block4	372.0	446.5	MAP
Block4	369.0	620.5	MAP
Block4	443.0	598.5	MAP
Block4	493.0	597.5	MAP
Block4	543.0	520.5	MAP
Block4	631.0	520.5	MAP
Block4	652.0	457.5	MAP
Block4	672.0	388.5	MAP
Block4	701.0	355.5	MAP
Block4	592.0	347.5	MAP
Block4	708.0	405.5	MAP
Block4	699.0	547.5	MAP
Block4	644.0	621.5	MAP
Block4	703.0	389.5	MAP
Block4	423.0	345.5	MAP
Block4	392.0	363.5	MAP
Block4	384.0	541.5	MAP
Block4	372.0	620.5	MAP
Block4	422.0	451.5	MAP
Block4	474.0	439.5	MAP
Block4	384.0	564.5	MAP
Block4	462.0	396.5	MAP
Block4	669.0	360.5	MAP
Block4	693.0	337.5	MAP
Block4	694.0	389.5	MAP
Block4	478.0	604.5	MAP
Block4	633.0	610.5	MAP
Block4	444.0	433.5	MAP
