Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block3	329.0	529.5	MAP
Block3	383.0	538.5	MAP
Block3	603.0	406.5	MAP
Block3	562.0	543.5	MAP
Block3	588.0	556.5	MAP
Block3	638.0	369.5	MAP
Block3	705.0	358.5	MAP
Block3	633.0	492.5	MAP
Block3	631.0	293.5	MAP
Block3	603.0	296.5	MAP
Block3	690.0	334.5	MAP
Block3	680.0	279.5	MAP
Block3	724.0	348.5	MAP
Block3	509.0	536.5	MAP
Block3	624.0	657.5	MAP
Block3	680.0	368.5	MAP
Block3	689.0	334.5	MAP
Block3	546.0	475.5	MAP
Block3	696.0	403.5	MAP
Block3	693.0	410.5	MAP
Block3	611.0	412.5	MAP
Block3	672.0	416.5	MAP
Block3	608.0	628.5	MAP
Block3	449.0	428.5	MAP
Block3	596.0	424.5	MAP
Block3	434.0	512.5	MAP
Block3	379.0	369.5	MAP
Block3	592.0	561.5	MAP
Block3	586.0	545.5	MAP
Block3	582.0	374.5	MAP
Block3	384.0	361.5	MAP
Block3	364.0	455.5	MAP
Block3	590.0	412.5	MAP
Block3	424.0	369.5	MAP
Block3	500.0	384.5	MAP
Block3	456.0	527.5	MAP
Block3	341.0	600.5	MAP
Block3	420.0	332.5	MAP
Block3	422.0	352.5	MAP
Block3	430.0	363.5	MAP
Block3	359.0	605.5	MAP
Block3	393.0	413.5	MAP
Block3	400.0	308.5	MAP
Block3	484.0	340.5	MAP
Block3	623.0	281.5	MAP
Block3	653.0	369.5	MAP
Block3	615.0	448.5	MAP
Block3	565.0	445.5	MAP
Block3	384.0	519.5	MAP
Block3	344.0	650.5	MAP
Block3	342.0	605.5	MAP
Block4	373.0	525.5	MAP
Block4	276.0	655.5	MAP
Block4	277.0	618.5	MAP
Block4	305.0	613.5	MAP
Block4	367.0	621.5	MAP
Block4	292.0	633.5	MAP
Block4	451.0	408.5	MAP
Block4	727.0	315.5	MAP
Block4	756.0	326.5	MAP
Block4	643.0	373.5	MAP
Block4	403.0	497.5	MAP
Block4	457.0	632.5	MAP
Block4	585.0	620.5	MAP
Block4	603.0	562.5	MAP
Block4	605.0	426.5	MAP
Block4	697.0	369.5	MAP
Block4	545.0	572.5	MAP
Block4	511.0	506.5	MAP
Block4	598.0	604.5	MAP
Block4	615.0	403.5	MAP
Block4	696.0	372.5	MAP
Block4	564.0	406.5	MAP
Block4	686.0	365.5	MAP
Block4	617.0	569.5	MAP
Block4	709.0	372.5	MAP
Block4	328.0	569.5	MAP
Block4	588.0	455.5	MAP
Block4	581.0	641.5	MAP
Block4	610.0	664.5	MAP
Block4	207.0	495.5	MAP
Block4	359.0	392.5	MAP
Block4	529.0	550.5	MAP
Block4	573.0	558.5	MAP
Block4	572.0	392.5	MAP
Block4	560.0	438.5	MAP
Block4	575.0	463.5	MAP
Block4	585.0	438.5	MAP
Block4	449.0	399.5	MAP
Block4	428.0	365.5	MAP
Block4	361.0	563.5	MAP
Block4	338.0	626.5	MAP
Block4	371.0	605.5	MAP
