Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block1	720.0	489.5	MAP
Block1	733.0	496.5	MAP
Block1	735.0	442.5	MAP
Block1	731.0	496.5	MAP
Block1	585.0	454.5	MAP
Block1	725.0	475.5	MAP
Block1	744.0	45.5	WHITESPACE
Block1	732.0	506.5	MAP
Block1	731.0	484.5	MAP
Block1	630.0	575.5	MAP
Block1	668.0	47.5	WHITESPACE
Block1	636.0	600.5	MAP
Block1	687.0	52.5	WHITESPACE
Block1	421.0	438.5	MAP
Block1	667.0	50.5	WHITESPACE
Block1	667.0	50.5	WHITESPACE
Block1	568.0	651.5	MAP
Block1	675.0	45.5	WHITESPACE
Block1	675.0	45.5	WHITESPACE
Block1	459.0	462.5	MAP
Block1	493.0	662.5	MAP
Block1	617.0	647.5	MAP
Block1	727.0	37.5	WHITESPACE
Block1	588.0	522.5	MAP
Block1	492.0	695.5	MAP
Block1	661.0	44.5	WHITESPACE
Block1	629.0	650.5	MAP
Block1	475.0	521.5	MAP
Block1	431.0	499.5	MAP
Block1	434.0	594.5	MAP
Block1	650.0	43.5	WHITESPACE
Block1	665.0	49.5	WHITESPACE
Block1	665.0	49.5	WHITESPACE
Block1	710.0	55.5	WHITESPACE
Block1	468.0	480.5	MAP
Block1	420.0	449.5	MAP
Block1	436.0	565.5	MAP
Block1	444.0	705.5	MAP
Block1	703.0	42.5	WHITESPACE
Block1	703.0	42.5	WHITESPACE
Block1	432.0	538.5	MAP
Block1	422.0	457.5	MAP
Block1	448.0	453.5	MAP
Block1	691.0	52.5	WHITESPACE
Block1	691.0	52.5	WHITESPACE
Block1	691.0	52.5	WHITESPACE
Block1	543.0	506.5	MAP
Block1	417.0	451.5	MAP
Block1	717.0	52.5	WHITESPACE
Block1	717.0	52.5	WHITESPACE
Block1	315.0	572.5	MAP
Block1	405.0	473.5	MAP
Block1	677.0	45.5	WHITESPACE
Block1	689.0	448.5	MAP
Block1	473.0	459.5	MAP
Block1	420.0	451.5	MAP
Block1	297.0	607.5	MAP
Block1	289.0	539.5	MAP
Block1	378.0	483.5	MAP
Block1	319.0	459.5	MAP
Block1	359.0	522.5	MAP
Block1	415.0	441.5	MAP
Block1	363.0	439.5	MAP
Block1	422.0	453.5	MAP
Block1	666.0	43.5	WHITESPACE
Block1	429.0	493.5	MAP
Block1	431.0	426.5	MAP
Block1	443.0	475.5	MAP
Block1	417.0	522.5	MAP
Block1	343.0	574.5	MAP
Block1	430.0	507.5	MAP
Block1	446.0	531.5	MAP
Block1	422.0	455.5	MAP
Block1	379.0	521.5	MAP
Block1	450.0	547.5	MAP
Block1	427.0	514.5	MAP
Block1	429.0	439.5	MAP
Block1	432.0	466.5	MAP
Block1	442.0	518.5	MAP
Block1	424.0	451.5	MAP
Block1	497.0	464.5	MAP
Block1	424.0	454.5	MAP
Block1	410.0	471.5	MAP
Block1	420.0	521.5	MAP
Block1	398.0	457.5	MAP
Block1	414.0	444.5	MAP
Block1	424.0	522.5	MAP
Block1	407.0	477.5	MAP
Block1	419.0	441.5	MAP
Block1	515.0	464.5	MAP
Block1	414.0	451.5	MAP
Block1	393.0	497.5	MAP
Block1	376.0	493.5	MAP
Block1	335.0	627.5	MAP
Block1	330.0	643.5	MAP
Block1	354.0	468.5	MAP
Block1	352.0	486.5	MAP
Block1	369.0	477.5	MAP
Block1	355.0	519.5	MAP
Block1	392.0	561.5	MAP
Block1	412.0	539.5	MAP
Block1	401.0	669.5	MAP
Block1	381.0	707.5	MAP
Block1	406.0	534.5	MAP
Block2	518.0	381.5	MAP
Block2	708.0	420.5	MAP
Block2	748.0	413.5	MAP
Block2	764.0	409.5	MAP
Block2	742.0	438.5	MAP
Block2	525.0	452.5	MAP
Block2	428.0	441.5	MAP
Block2	532.0	441.5	MAP
Block2	752.0	435.5	MAP
Block2	594.0	599.5	MAP
Block2	755.0	43.5	WHITESPACE
Block2	755.0	43.5	WHITESPACE
Block2	437.0	493.5	MAP
Block2	597.0	536.5	MAP
Block2	701.0	427.5	MAP
Block2	749.0	420.5	MAP
Block2	739.0	419.5	MAP
Block2	730.0	495.5	MAP
Block2	746.0	444.5	MAP
Block2	748.0	441.5	MAP
Block2	755.0	444.5	MAP
Block2	727.0	375.5	MAP
Block2	749.0	438.5	MAP
Block2	754.0	482.5	MAP
Block2	746.0	444.5	MAP
Block2	766.0	430.5	MAP
Block2	761.0	406.5	MAP
Block2	771.0	441.5	MAP
Block2	748.0	424.5	MAP
Block2	752.0	402.5	MAP
Block2	748.0	468.5	MAP
Block2	568.0	630.5	MAP
Block2	456.0	669.5	MAP
Block2	704.0	482.5	MAP
Block2	741.0	514.5	MAP
Block2	561.0	493.5	MAP
Block2	731.0	441.5	MAP
Block2	756.0	428.5	MAP
Block2	410.0	594.5	MAP
Block2	373.0	590.5	MAP
Block2	419.0	488.5	MAP
Block2	365.0	682.5	MAP
Block2	348.0	694.5	MAP
Block2	363.0	705.5	MAP
Block2	347.0	705.5	MAP
Block2	379.0	704.5	MAP
Block2	357.0	705.5	MAP
Block2	423.0	704.5	MAP
Block2	485.0	704.5	MAP
Block2	580.0	652.5	MAP
Block2	499.0	695.5	MAP
Block2	598.0	677.5	MAP
Block2	633.0	505.5	MAP
Block2	629.0	648.5	MAP
Block2	746.0	49.5	WHITESPACE
Block2	673.0	56.5	WHITESPACE
Block2	632.0	546.5	MAP
Block2	684.0	439.5	MAP
Block2	709.0	583.5	MAP
Block2	674.0	659.5	MAP
Block2	647.0	672.5	MAP
Block2	663.0	485.5	MAP
Block2	746.0	411.5	MAP
Block2	735.0	432.5	MAP
Block2	615.0	654.5	MAP
Block2	665.0	56.5	WHITESPACE
Block2	713.0	50.5	WHITESPACE
Block2	734.0	45.5	WHITESPACE
Block2	660.0	50.5	WHITESPACE
Block2	626.0	680.5	MAP
Block2	507.0	701.5	MAP
Block2	634.0	678.5	MAP
Block2	657.0	467.5	MAP
Block2	634.0	428.5	MAP
Block2	630.0	363.5	MAP
Block2	724.0	389.5	MAP
Block2	742.0	390.5	MAP
Block2	645.0	387.5	MAP
Block2	682.0	452.5	MAP
Block2	696.0	507.5	MAP
Block2	711.0	548.5	MAP
Block2	752.0	469.5	MAP
Block2	703.0	416.5	MAP
Block2	640.0	377.5	MAP
Block2	638.0	337.5	MAP
Block2	637.0	453.5	MAP
Block2	738.0	408.5	MAP
Block2	718.0	339.5	MAP
Block2	744.0	388.5	MAP
Block2	723.0	382.5	MAP
Block2	688.0	326.5	MAP
Block2	740.0	302.5	MAP
Block2	441.0	425.5	MAP
Block2	645.0	410.5	MAP
Block2	767.0	392.5	MAP
Block2	824.0	412.5	MAP
Block2	728.0	343.5	MAP
Block2	805.0	319.5	MAP
Block2	782.0	354.5	MAP
Block2	696.0	421.5	MAP
Block2	705.0	591.5	MAP
Block2	648.0	673.5	MAP
Block2	728.0	480.5	MAP
Block2	669.0	43.5	WHITESPACE
Block2	682.0	532.5	MAP
Block2	732.0	413.5	MAP
Block2	680.0	56.5	WHITESPACE
Block2	720.0	467.5	MAP
Block2	745.0	412.5	MAP
Block2	646.0	657.5	MAP
Block2	742.0	51.5	WHITESPACE
Block2	722.0	528.5	MAP
Block2	795.0	489.5	MAP
Block2	645.0	500.5	MAP
Block2	722.0	468.5	MAP
Block2	701.0	416.5	MAP
Block2	746.0	415.5	MAP
Block2	731.0	431.5	MAP
Block2	691.0	460.5	MAP
Block2	640.0	506.5	MAP
Block2	732.0	421.5	MAP
Block2	608.0	434.5	MAP
Block2	746.0	428.5	MAP
Block2	571.0	464.5	MAP
Block2	740.0	440.5	MAP
Block2	727.0	467.5	MAP
Block2	741.0	448.5	MAP
Block2	726.0	480.5	MAP
Block2	734.0	467.5	MAP
Block2	704.0	473.5	MAP
Block2	645.0	502.5	MAP
Block2	624.0	649.5	MAP
Block2	668.0	470.5	MAP
Block2	751.0	490.5	MAP
Block2	740.0	503.5	MAP
Block2	638.0	659.5	MAP
Block2	673.0	56.5	WHITESPACE
Block2	719.0	510.5	MAP
Block2	623.0	622.5	MAP
Block2	697.0	408.5	MAP
Block2	751.0	411.5	MAP
Block2	713.0	50.5	WHITESPACE
Block2	605.0	453.5	MAP
Block2	696.0	578.5	MAP
Block2	733.0	435.5	MAP
Block2	725.0	460.5	MAP
Block2	515.0	455.5	MAP
Block2	680.0	38.5	WHITESPACE
Block2	680.0	38.5	WHITESPACE
Block2	680.0	38.5	WHITESPACE
Block2	680.0	38.5	WHITESPACE
Block2	680.0	38.5	WHITESPACE
Block2	744.0	47.5	WHITESPACE
Block2	744.0	47.5	WHITESPACE
Block2	744.0	47.5	WHITESPACE
Block2	623.0	668.5	MAP
Block2	492.0	506.5	MAP
Block2	706.0	514.5	MAP
Block2	499.0	466.5	MAP
Block2	428.0	453.5	MAP
Block2	430.0	541.5	MAP
Block2	455.0	444.5	MAP
Block2	755.0	431.5	MAP
Block2	465.0	446.5	MAP
Block2	672.0	621.5	MAP
Block2	706.0	50.5	WHITESPACE
Block2	705.0	511.5	MAP
Block2	533.0	491.5	MAP
Block2	458.0	481.5	MAP
Block2	420.0	606.5	MAP
Block2	437.0	504.5	MAP
Block2	694.0	44.5	WHITESPACE
Block2	439.0	541.5	MAP
Block2	444.0	476.5	MAP
Block2	445.0	583.5	MAP
Block2	424.0	663.5	MAP
Block2	410.0	683.5	MAP
Block2	701.0	51.5	WHITESPACE
Block2	719.0	58.5	WHITESPACE
Block2	645.0	648.5	MAP
Block2	415.0	658.5	MAP
Block2	744.0	41.5	WHITESPACE
Block2	744.0	41.5	WHITESPACE
Block2	409.0	686.5	MAP
Block2	585.0	585.5	MAP
Block2	443.0	670.5	MAP
Block2	434.0	491.5	MAP
Block2	702.0	45.5	WHITESPACE
Block3	443.0	477.5	MAP
Block3	312.0	438.5	MAP
Block3	722.0	415.5	MAP
Block3	335.0	406.5	MAP
Block3	712.0	412.5	MAP
Block3	745.0	426.5	MAP
Block3	337.0	615.5	MAP
Block3	690.0	52.5	WHITESPACE
Block3	383.0	500.5	MAP
Block3	293.0	438.5	MAP
Block3	720.0	428.5	MAP
Block3	431.0	627.5	MAP
Block3	261.0	403.5	MAP
Block3	268.0	410.5	MAP
Block3	269.0	556.5	MAP
Block3	479.0	485.5	MAP
Block3	321.0	374.5	MAP
Block3	374.0	343.5	MAP
Block3	520.0	388.5	MAP
Block3	394.0	358.5	MAP
Block3	680.0	411.5	MAP
Block3	724.0	440.5	MAP
Block3	542.0	396.5	MAP
Block3	643.0	478.5	MAP
Block3	437.0	383.5	MAP
Block3	393.0	370.5	MAP
Block3	355.0	431.5	MAP
Block3	257.0	454.5	MAP
Block3	688.0	51.5	WHITESPACE
Block3	372.0	543.5	MAP
Block3	340.0	679.5	MAP
Block3	459.0	490.5	MAP
Block3	733.0	416.5	MAP
Block3	565.0	373.5	MAP
Block3	525.0	389.5	MAP
Block3	582.0	412.5	MAP
Block3	710.0	415.5	MAP
Block3	747.0	380.5	MAP
Block3	741.0	408.5	MAP
Block3	730.0	437.5	MAP
Block3	741.0	445.5	MAP
Block3	676.0	477.5	MAP
Block3	634.0	658.5	MAP
Block3	684.0	500.5	MAP
Block3	723.0	499.5	MAP
Block3	705.0	486.5	MAP
Block3	732.0	483.5	MAP
Block3	701.0	56.5	WHITESPACE
Block3	536.0	374.5	MAP
Block3	434.0	405.5	MAP
Block3	718.0	43.5	WHITESPACE
Block3	718.0	43.5	WHITESPACE
Block3	718.0	43.5	WHITESPACE
Block3	650.0	509.5	MAP
Block3	578.0	663.5	MAP
Block3	669.0	49.5	WHITESPACE
Block3	457.0	491.5	MAP
Block3	420.0	448.5	MAP
Block3	558.0	661.5	MAP
Block3	674.0	44.5	WHITESPACE
Block3	674.0	44.5	WHITESPACE
Block3	674.0	44.5	WHITESPACE
Block3	674.0	44.5	WHITESPACE
Block3	719.0	33.5	WHITESPACE
Block3	708.0	49.5	WHITESPACE
Block3	533.0	542.5	MAP
Block3	429.0	490.5	MAP
Block3	405.0	519.5	MAP
Block3	448.0	675.5	MAP
Block3	702.0	44.5	WHITESPACE
Block3	680.0	59.5	WHITESPACE
Block3	716.0	480.5	MAP
Block3	718.0	425.5	MAP
Block3	788.0	416.5	MAP
Block3	791.0	409.5	MAP
Block3	778.0	437.5	MAP
Block3	715.0	601.5	MAP
Block3	751.0	570.5	MAP
Block3	657.0	557.5	MAP
Block3	566.0	518.5	MAP
Block3	465.0	506.5	MAP
Block3	426.0	610.5	MAP
Block3	412.0	671.5	MAP
Block3	715.0	47.5	WHITESPACE
Block3	724.0	51.5	WHITESPACE
Block3	417.0	682.5	MAP
Block3	503.0	516.5	MAP
Block3	532.0	404.5	MAP
Block3	697.0	41.5	WHITESPACE
Block3	616.0	623.5	MAP
Block3	687.0	52.5	WHITESPACE
Block3	687.0	52.5	WHITESPACE
Block3	497.0	611.5	MAP
Block3	648.0	43.5	WHITESPACE
Block3	735.0	52.5	WHITESPACE
Block3	499.0	527.5	MAP
Block3	672.0	548.5	MAP
Block3	650.0	44.5	WHITESPACE
Block3	633.0	639.5	MAP
Block3	538.0	687.5	MAP
Block3	561.0	635.5	MAP
Block3	634.0	587.5	MAP
Block3	662.0	50.5	WHITESPACE
Block3	528.0	411.5	MAP
Block3	478.0	440.5	MAP
Block3	578.0	456.5	MAP
Block3	734.0	504.5	MAP
Block3	453.0	455.5	MAP
Block3	472.0	445.5	MAP
Block3	582.0	456.5	MAP
Block3	634.0	390.5	MAP
Block3	504.0	451.5	MAP
Block3	430.0	440.5	MAP
Block3	414.0	607.5	MAP
Block3	392.0	706.5	MAP
Block3	408.0	512.5	MAP
Block3	435.0	413.5	MAP
Block3	409.0	610.5	MAP
Block3	703.0	47.5	WHITESPACE
Block3	703.0	47.5	WHITESPACE
Block3	703.0	47.5	WHITESPACE
Block3	703.0	47.5	WHITESPACE
Block3	703.0	47.5	WHITESPACE
Block3	703.0	47.5	WHITESPACE
Block3	432.0	507.5	MAP
Block3	428.0	610.5	MAP
Block3	573.0	592.5	MAP
Block3	708.0	434.5	MAP
Block3	775.0	412.5	MAP
Block3	696.0	475.5	MAP
Block3	618.0	498.5	MAP
Block3	419.0	555.5	MAP
Block3	391.0	706.5	MAP
Block3	421.0	478.5	MAP
Block3	458.0	464.5	MAP
Block3	674.0	42.5	WHITESPACE
Block3	456.0	499.5	MAP
Block3	464.0	452.5	MAP
Block3	831.0	399.5	MAP
Block3	487.0	539.5	MAP
Block3	428.0	522.5	MAP
Block3	420.0	627.5	MAP
Block3	720.0	48.5	WHITESPACE
Block3	427.0	619.5	MAP
Block3	421.0	641.5	MAP
Block3	720.0	59.5	WHITESPACE
Block4	622.0	373.5	MAP
Block4	758.0	417.5	MAP
Block4	654.0	50.5	WHITESPACE
Block4	654.0	50.5	WHITESPACE
Block4	719.0	45.5	WHITESPACE
Block4	719.0	45.5	WHITESPACE
Block4	503.0	673.5	MAP
Block4	436.0	510.5	MAP
Block4	547.0	629.5	MAP
Block4	709.0	468.5	MAP
Block4	561.0	675.5	MAP
Block4	468.0	641.5	MAP
Block4	712.0	58.5	WHITESPACE
Block4	712.0	58.5	WHITESPACE
Block4	495.0	693.5	MAP
Block4	581.0	695.5	MAP
Block4	638.0	536.5	MAP
Block4	596.0	692.5	MAP
Block4	648.0	504.5	MAP
Block4	739.0	434.5	MAP
Block4	564.0	461.5	MAP
Block4	665.0	43.5	WHITESPACE
Block4	521.0	702.5	MAP
Block4	653.0	462.5	MAP
Block4	463.0	691.5	MAP
Block4	676.0	52.5	WHITESPACE
Block4	713.0	453.5	MAP
Block4	752.0	430.5	MAP
Block4	655.0	563.5	MAP
Block4	618.0	643.5	MAP
Block4	683.0	596.5	MAP
Block4	544.0	507.5	MAP
Block4	533.0	669.5	MAP
Block4	756.0	44.5	WHITESPACE
Block4	628.0	650.5	MAP
Block4	661.0	452.5	MAP
Block4	654.0	582.5	MAP
Block4	725.0	485.5	MAP
Block4	744.0	415.5	MAP
Block4	677.0	594.5	MAP
Block4	543.0	671.5	MAP
Block4	740.0	43.5	WHITESPACE
Block4	677.0	42.5	WHITESPACE
Block4	677.0	42.5	WHITESPACE
Block4	677.0	42.5	WHITESPACE
Block4	677.0	42.5	WHITESPACE
Block4	677.0	42.5	WHITESPACE
Block4	569.0	578.5	MAP
Block4	696.0	59.5	WHITESPACE
Block4	694.0	594.5	MAP
Block4	733.0	453.5	MAP
Block4	634.0	397.5	MAP
Block4	747.0	405.5	MAP
Block4	673.0	384.5	MAP
Block4	752.0	416.5	MAP
Block4	702.0	426.5	MAP
Block4	597.0	418.5	MAP
Block4	611.0	606.5	MAP
Block4	637.0	612.5	MAP
Block4	658.0	50.5	WHITESPACE
Block4	523.0	461.5	MAP
Block4	406.0	480.5	MAP
Block4	405.0	647.5	MAP
Block4	587.0	506.5	MAP
Block4	445.0	565.5	MAP
Block4	413.0	578.5	MAP
Block4	515.0	453.5	MAP
Block4	409.0	684.5	MAP
Block4	653.0	57.5	WHITESPACE
Block4	344.0	686.5	MAP
Block4	451.0	623.5	MAP
Block4	351.0	698.5	MAP
Block4	337.0	691.5	MAP
Block4	362.0	699.5	MAP
Block4	751.0	41.5	WHITESPACE
