Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block1	424.0	403.5	MAP
Block1	445.0	448.5	MAP
Block1	457.0	634.5	MAP
Block1	510.0	643.5	MAP
Block1	480.0	657.5	MAP
Block1	429.0	669.5	MAP
Block1	392.0	560.5	MAP
Block1	412.0	477.5	MAP
Block1	414.0	401.5	MAP
Block1	444.0	358.5	MAP
Block1	405.0	372.5	MAP
Block1	378.0	505.5	MAP
Block1	397.0	648.5	MAP
Block1	398.0	682.5	MAP
Block1	405.0	444.5	MAP
Block1	435.0	415.5	MAP
Block1	232.0	347.5	MAP
Block1	374.0	391.5	MAP
Block1	493.0	281.5	MAP
Block1	444.0	348.5	MAP
Block1	398.0	427.5	MAP
Block1	401.0	390.5	MAP
Block1	391.0	435.5	MAP
Block1	383.0	585.5	MAP
Block1	391.0	522.5	MAP
Block1	434.0	492.5	MAP
Block1	403.0	441.5	MAP
Block1	406.0	384.5	MAP
Block1	426.0	383.5	MAP
Block1	383.0	375.5	MAP
Block1	383.0	396.5	MAP
Block1	367.0	433.5	MAP
Block1	357.0	445.5	MAP
Block1	363.0	390.5	MAP
Block1	611.0	297.5	MAP
Block1	336.0	276.5	MAP
Block1	266.0	295.5	MAP
Block1	361.0	498.5	MAP
Block1	355.0	531.5	MAP
Block1	336.0	541.5	MAP
Block1	244.0	534.5	MAP
Block1	255.0	556.5	MAP
Block1	328.0	563.5	MAP
Block1	399.0	409.5	MAP
Block1	286.0	383.5	MAP
Block1	356.0	484.5	MAP
Block1	269.0	463.5	MAP
Block1	246.0	474.5	MAP
Block1	278.0	562.5	MAP
Block1	318.0	579.5	MAP
Block1	352.0	582.5	MAP
Block2	326.0	389.5	MAP
Block2	409.0	613.5	MAP
Block2	661.0	583.5	MAP
Block2	769.0	314.5	MAP
Block2	760.0	336.5	MAP
Block2	621.0	484.5	MAP
Block2	611.0	592.5	MAP
Block2	647.0	578.5	MAP
Block2	668.0	399.5	MAP
Block2	668.0	541.5	MAP
Block2	629.0	592.5	MAP
Block2	521.0	604.5	MAP
Block2	408.0	617.5	MAP
Block2	607.0	582.5	MAP
Block2	619.0	591.5	MAP
Block2	634.0	521.5	MAP
Block2	634.0	473.5	MAP
Block2	670.0	387.5	MAP
Block2	724.0	363.5	MAP
Block2	686.0	391.5	MAP
Block2	644.0	430.5	MAP
Block2	644.0	467.5	MAP
Block2	684.0	446.5	MAP
Block2	731.0	361.5	MAP
Block2	761.0	332.5	MAP
Block2	766.0	45.5	WHITESPACE
Block2	752.0	397.5	MAP
Block2	708.0	380.5	MAP
Block2	680.0	390.5	MAP
Block2	720.0	352.5	MAP
Block2	630.0	555.5	MAP
Block2	612.0	557.5	MAP
Block2	614.0	417.5	MAP
Block2	604.0	448.5	MAP
Block2	633.0	447.5	MAP
Block2	651.0	426.5	MAP
Block2	652.0	286.5	MAP
Block2	706.0	301.5	MAP
Block2	733.0	362.5	MAP
Block2	272.0	542.5	MAP
Block2	598.0	547.5	MAP
Block2	629.0	572.5	MAP
Block2	699.0	325.5	MAP
Block2	731.0	298.5	MAP
Block2	693.0	298.5	MAP
Block2	596.0	347.5	MAP
Block2	621.0	419.5	MAP
Block2	509.0	365.5	MAP
Block2	616.0	323.5	MAP
Block2	689.0	325.5	MAP
Block2	650.0	485.5	MAP
Block2	641.0	581.5	MAP
Block2	639.0	603.5	MAP
Block2	735.0	583.5	MAP
Block2	697.0	331.5	MAP
Block2	701.0	380.5	MAP
Block2	722.0	333.5	MAP
Block2	727.0	311.5	MAP
Block2	717.0	373.5	MAP
Block2	655.0	392.5	MAP
Block2	624.0	392.5	MAP
Block2	712.0	344.5	MAP
Block2	719.0	314.5	MAP
Block2	694.0	379.5	MAP
Block2	715.0	377.5	MAP
Block2	666.0	382.5	MAP
Block2	614.0	395.5	MAP
Block2	621.0	536.5	MAP
Block2	626.0	596.5	MAP
Block2	424.0	457.5	MAP
Block2	386.0	325.5	MAP
Block2	369.0	318.5	MAP
Block2	641.0	404.5	MAP
Block2	603.0	568.5	MAP
Block2	600.0	587.5	MAP
Block2	650.0	361.5	MAP
Block2	652.0	314.5	MAP
Block2	590.0	332.5	MAP
Block2	522.0	363.5	MAP
Block2	472.0	372.5	MAP
Block2	384.0	338.5	MAP
Block2	518.0	396.5	MAP
Block2	559.0	440.5	MAP
Block2	564.0	552.5	MAP
Block2	583.0	574.5	MAP
Block2	588.0	594.5	MAP
Block2	540.0	594.5	MAP
Block2	554.0	630.5	MAP
Block2	423.0	639.5	MAP
Block2	385.0	538.5	MAP
Block2	511.0	621.5	MAP
Block2	509.0	640.5	MAP
Block2	549.0	640.5	MAP
Block2	508.0	647.5	MAP
Block2	427.0	639.5	MAP
Block2	388.0	489.5	MAP
Block2	373.0	459.5	MAP
Block2	385.0	374.5	MAP
Block2	409.0	356.5	MAP
Block2	384.0	605.5	MAP
Block2	442.0	591.5	MAP
Block2	540.0	615.5	MAP
Block2	588.0	619.5	MAP
Block2	581.0	640.5	MAP
Block2	525.0	662.5	MAP
Block2	494.0	652.5	MAP
Block2	475.0	655.5	MAP
Block2	459.0	640.5	MAP
Block2	383.0	629.5	MAP
Block2	347.0	648.5	MAP
Block2	400.0	655.5	MAP
Block2	578.0	621.5	MAP
Block2	431.0	641.5	MAP
Block2	446.0	650.5	MAP
Block2	378.0	637.5	MAP
Block2	354.0	576.5	MAP
Block2	364.0	391.5	MAP
Block2	374.0	398.5	MAP
Block2	413.0	345.5	MAP
Block2	463.0	390.5	MAP
Block2	422.0	388.5	MAP
Block2	437.0	641.5	MAP
Block2	407.0	664.5	MAP
Block2	409.0	474.5	MAP
Block2	400.0	405.5	MAP
Block2	395.0	380.5	MAP
Block2	432.0	325.5	MAP
Block2	407.0	343.5	MAP
Block2	393.0	386.5	MAP
Block2	385.0	386.5	MAP
Block2	395.0	343.5	MAP
Block2	410.0	338.5	MAP
Block2	417.0	353.5	MAP
Block2	395.0	374.5	MAP
Block2	392.0	405.5	MAP
Block2	387.0	432.5	MAP
Block2	420.0	442.5	MAP
Block2	419.0	490.5	MAP
Block2	400.0	533.5	MAP
Block2	415.0	511.5	MAP
Block2	398.0	424.5	MAP
Block2	405.0	496.5	MAP
Block2	415.0	521.5	MAP
Block2	402.0	581.5	MAP
Block2	387.0	605.5	MAP
Block2	413.0	603.5	MAP
Block2	409.0	534.5	MAP
Block2	399.0	593.5	MAP
Block2	580.0	329.5	MAP
Block2	432.0	379.5	MAP
Block2	422.0	439.5	MAP
Block2	403.0	506.5	MAP
Block2	390.0	583.5	MAP
Block2	390.0	578.5	MAP
Block2	365.0	565.5	MAP
Block2	378.0	604.5	MAP
Block2	379.0	561.5	MAP
Block2	419.0	358.5	MAP
Block2	392.0	344.5	MAP
Block2	342.0	374.5	MAP
Block2	351.0	568.5	MAP
Block2	355.0	589.5	MAP
Block2	294.0	569.5	MAP
Block2	298.0	593.5	MAP
Block2	344.0	606.5	MAP
Block2	301.0	589.5	MAP
Block2	266.0	451.5	MAP
Block2	258.0	307.5	MAP
Block2	254.0	142.5	MAP
Block2	234.0	70.5	MAP
Block2	316.0	131.5	MAP
Block2	315.0	208.5	MAP
Block2	234.0	62.5	MAP
Block2	467.0	196.5	MAP
Block2	260.0	300.5	MAP
Block2	284.0	406.5	MAP
Block2	309.0	431.5	MAP
Block2	329.0	264.5	MAP
Block2	408.0	170.5	MAP
Block2	523.0	304.5	MAP
Block2	443.0	195.5	MAP
Block2	518.0	386.5	MAP
Block2	693.0	444.5	MAP
Block2	730.0	432.5	MAP
Block2	853.0	511.5	MAP
Block2	777.0	598.5	MAP
Block2	589.0	626.5	MAP
Block2	645.0	621.5	MAP
Block2	580.0	575.5	MAP
Block2	434.0	600.5	MAP
Block2	401.0	606.5	MAP
Block2	408.0	591.5	MAP
Block2	378.0	591.5	MAP
Block2	442.0	610.5	MAP
Block2	603.0	604.5	MAP
Block2	485.0	432.5	MAP
Block2	420.0	388.5	MAP
Block2	430.0	430.5	MAP
Block2	381.0	590.5	MAP
Block3	565.0	302.5	MAP
Block3	726.0	339.5	MAP
Block3	734.0	330.5	MAP
Block3	682.0	365.5	MAP
Block3	752.0	345.5	MAP
Block3	419.0	415.5	MAP
Block3	358.0	619.5	MAP
Block3	335.0	613.5	MAP
Block3	371.0	593.5	MAP
Block3	320.0	586.5	MAP
Block3	383.0	538.5	MAP
Block3	470.0	483.5	MAP
Block3	489.0	538.5	MAP
Block3	557.0	536.5	MAP
Block3	361.0	562.5	MAP
Block3	329.0	581.5	MAP
Block3	329.0	522.5	MAP
Block3	414.0	526.5	MAP
Block3	511.0	533.5	MAP
Block3	590.0	532.5	MAP
Block3	618.0	538.5	MAP
Block3	637.0	446.5	MAP
Block3	607.0	423.5	MAP
Block3	536.0	405.5	MAP
Block3	480.0	504.5	MAP
Block3	450.0	528.5	MAP
Block3	484.0	503.5	MAP
Block3	399.0	522.5	MAP
Block3	496.0	403.5	MAP
Block3	323.0	560.5	MAP
Block3	335.0	531.5	MAP
Block3	412.0	525.5	MAP
Block3	406.0	452.5	MAP
Block3	331.0	445.5	MAP
Block3	401.0	467.5	MAP
Block3	390.0	390.5	MAP
Block3	365.0	571.5	MAP
Block3	322.0	585.5	MAP
Block3	326.0	606.5	MAP
Block3	337.0	628.5	MAP
Block3	356.0	598.5	MAP
Block3	356.0	634.5	MAP
Block3	366.0	637.5	MAP
Block3	338.0	634.5	MAP
Block3	355.0	474.5	MAP
Block3	367.0	404.5	MAP
Block3	391.0	390.5	MAP
Block3	653.0	365.5	MAP
Block3	713.0	365.5	MAP
Block3	660.0	540.5	MAP
Block3	625.0	627.5	MAP
Block3	406.0	639.5	MAP
Block3	369.0	630.5	MAP
Block3	406.0	435.5	MAP
Block3	436.0	519.5	MAP
Block3	662.0	59.5	WHITESPACE
Block3	400.0	423.5	MAP
Block3	379.0	430.5	MAP
Block3	364.0	438.5	MAP
Block3	337.0	529.5	MAP
Block3	603.0	405.5	MAP
Block3	667.0	381.5	MAP
Block3	712.0	363.5	MAP
Block3	722.0	359.5	MAP
Block3	709.0	338.5	MAP
Block3	562.0	389.5	MAP
Block3	349.0	539.5	MAP
Block3	329.0	539.5	MAP
Block3	493.0	476.5	MAP
Block3	355.0	547.5	MAP
Block3	325.0	513.5	MAP
Block3	329.0	496.5	MAP
Block3	377.0	456.5	MAP
Block3	363.0	457.5	MAP
Block3	379.0	460.5	MAP
Block3	391.0	455.5	MAP
Block3	351.0	453.5	MAP
Block3	451.0	428.5	MAP
Block3	407.0	439.5	MAP
Block3	376.0	437.5	MAP
Block3	403.0	454.5	MAP
Block3	443.0	464.5	MAP
Block3	464.0	478.5	MAP
Block3	507.0	456.5	MAP
Block3	510.0	408.5	MAP
Block3	536.0	380.5	MAP
Block3	679.0	369.5	MAP
Block3	568.0	477.5	MAP
Block3	634.0	546.5	MAP
Block3	624.0	459.5	MAP
Block3	431.0	539.5	MAP
Block3	691.0	356.5	MAP
Block3	647.0	346.5	MAP
Block3	493.0	398.5	MAP
Block3	522.0	451.5	MAP
Block3	482.0	474.5	MAP
Block3	497.0	398.5	MAP
Block3	547.0	395.5	MAP
Block3	706.0	383.5	MAP
Block3	430.0	337.5	MAP
Block3	525.0	384.5	MAP
Block3	603.0	375.5	MAP
Block3	596.0	387.5	MAP
Block3	689.0	337.5	MAP
Block3	497.0	375.5	MAP
Block3	690.0	322.5	MAP
Block3	726.0	337.5	MAP
Block3	653.0	456.5	MAP
Block3	412.0	441.5	MAP
Block3	428.0	352.5	MAP
Block3	344.0	254.5	MAP
Block3	286.0	329.5	MAP
Block3	309.0	255.5	MAP
Block3	426.0	339.5	MAP
Block3	284.0	296.5	MAP
Block3	611.0	302.5	MAP
Block3	673.0	314.5	MAP
Block3	535.0	451.5	MAP
Block3	450.0	437.5	MAP
Block3	380.0	435.5	MAP
Block3	352.0	503.5	MAP
Block3	325.0	438.5	MAP
Block3	366.0	421.5	MAP
Block3	359.0	524.5	MAP
Block3	379.0	387.5	MAP
Block3	403.0	380.5	MAP
Block3	600.0	553.5	MAP
Block3	622.0	575.5	MAP
Block3	673.0	377.5	MAP
Block3	720.0	334.5	MAP
Block3	614.0	552.5	MAP
Block3	482.0	505.5	MAP
Block3	449.0	558.5	MAP
Block3	617.0	593.5	MAP
Block3	634.0	615.5	MAP
Block3	595.0	395.5	MAP
Block3	704.0	331.5	MAP
Block3	733.0	377.5	MAP
Block3	724.0	416.5	MAP
Block3	717.0	396.5	MAP
Block3	724.0	356.5	MAP
Block3	682.0	404.5	MAP
Block3	706.0	373.5	MAP
Block3	388.0	372.5	MAP
Block3	369.0	413.5	MAP
Block3	370.0	529.5	MAP
Block3	357.0	435.5	MAP
Block3	370.0	435.5	MAP
Block3	356.0	441.5	MAP
Block3	338.0	453.5	MAP
Block3	337.0	516.5	MAP
Block3	325.0	509.5	MAP
Block3	323.0	547.5	MAP
Block3	481.0	359.5	MAP
Block3	358.0	460.5	MAP
Block3	323.0	528.5	MAP
Block3	325.0	574.5	MAP
Block3	335.0	589.5	MAP
Block4	513.0	253.5	MAP
Block4	501.0	368.5	MAP
Block4	403.0	499.5	MAP
Block4	506.0	512.5	MAP
Block4	610.0	488.5	MAP
Block4	585.0	528.5	MAP
Block4	701.0	483.5	MAP
Block4	501.0	545.5	MAP
Block4	406.0	514.5	MAP
Block4	355.0	529.5	MAP
Block4	320.0	535.5	MAP
Block4	363.0	517.5	MAP
Block4	394.0	520.5	MAP
Block4	376.0	582.5	MAP
Block4	379.0	613.5	MAP
Block4	410.0	627.5	MAP
Block4	376.0	413.5	MAP
Block4	369.0	396.5	MAP
Block4	410.0	434.5	MAP
Block4	499.0	516.5	MAP
Block4	634.0	474.5	MAP
Block4	682.0	605.5	MAP
Block4	617.0	627.5	MAP
Block4	566.0	641.5	MAP
Block4	535.0	597.5	MAP
Block4	450.0	629.5	MAP
Block4	514.0	420.5	MAP
Block4	598.0	402.5	MAP
Block4	660.0	345.5	MAP
Block4	464.0	365.5	MAP
Block4	539.0	370.5	MAP
Block4	527.0	457.5	MAP
Block4	637.0	353.5	MAP
Block4	516.0	477.5	MAP
Block4	495.0	521.5	MAP
Block4	450.0	526.5	MAP
Block4	595.0	495.5	MAP
Block4	586.0	434.5	MAP
Block4	412.0	394.5	MAP
Block4	582.0	431.5	MAP
Block4	610.0	431.5	MAP
Block4	674.0	389.5	MAP
Block4	723.0	390.5	MAP
Block4	436.0	481.5	MAP
Block4	662.0	329.5	MAP
Block4	717.0	350.5	MAP
Block4	734.0	340.5	MAP
Block4	673.0	509.5	MAP
Block4	720.0	408.5	MAP
Block4	740.0	403.5	MAP
Block4	726.0	497.5	MAP
Block4	668.0	611.5	MAP
Block4	654.0	651.5	MAP
Block4	754.0	555.5	MAP
Block4	798.0	409.5	MAP
Block4	827.0	416.5	MAP
Block4	755.0	42.5	WHITESPACE
Block4	485.0	180.5	MAP
Block4	357.0	161.5	MAP
Block4	319.0	146.5	MAP
Block4	470.0	233.5	MAP
Block4	633.0	278.5	MAP
Block4	696.0	303.5	MAP
Block4	712.0	317.5	MAP
Block4	712.0	359.5	MAP
Block4	709.0	389.5	MAP
Block4	720.0	341.5	MAP
Block4	702.0	432.5	MAP
Block4	705.0	498.5	MAP
Block4	767.0	497.5	MAP
Block4	794.0	383.5	MAP
Block4	371.0	404.5	MAP
Block4	628.0	522.5	MAP
Block4	807.0	435.5	MAP
Block4	704.0	593.5	MAP
Block4	560.0	345.5	MAP
Block4	431.0	367.5	MAP
Block4	596.0	596.5	MAP
Block4	586.0	620.5	MAP
Block4	457.0	488.5	MAP
Block4	523.0	499.5	MAP
Block4	475.0	562.5	MAP
Block4	434.0	512.5	MAP
Block4	533.0	353.5	MAP
Block4	424.0	370.5	MAP
Block4	408.0	351.5	MAP
Block4	406.0	585.5	MAP
Block4	406.0	516.5	MAP
