Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block2	384.0	511.5	MAP
Block2	258.0	379.5	MAP
Block2	215.0	347.5	MAP
Block2	318.0	229.5	MAP
Block2	658.0	59.5	WHITESPACE
Block2	571.0	657.5	MAP
Block2	590.0	637.5	MAP
Block2	689.0	45.5	WHITESPACE
Block2	585.0	671.5	MAP
Block3	703.0	48.5	WHITESPACE
Block3	703.0	48.5	WHITESPACE
Block3	703.0	48.5	WHITESPACE
Block3	703.0	48.5	WHITESPACE
Block3	337.0	708.5	MAP
Block3	672.0	56.5	WHITESPACE
Block3	672.0	56.5	WHITESPACE
Block3	672.0	56.5	WHITESPACE
Block3	410.0	662.5	MAP
Block3	362.0	670.5	MAP
Block3	352.0	613.5	MAP
Block3	333.0	678.5	MAP
Block3	688.0	42.5	WHITESPACE
Block3	424.0	618.5	MAP
Block3	471.0	533.5	MAP
Block3	540.0	518.5	MAP
Block3	465.0	497.5	MAP
Block3	449.0	555.5	MAP
Block3	424.0	643.5	MAP
Block3	423.0	698.5	MAP
Block3	645.0	48.5	WHITESPACE
Block3	645.0	48.5	WHITESPACE
Block3	443.0	633.5	MAP
Block3	487.0	493.5	MAP
Block3	491.0	512.5	MAP
Block3	540.0	539.5	MAP
Block3	456.0	597.5	MAP
Block3	412.0	483.5	MAP
Block3	254.0	438.5	MAP
Block3	398.0	386.5	MAP
Block3	489.0	434.5	MAP
Block3	684.0	44.5	WHITESPACE
Block3	684.0	44.5	WHITESPACE
Block3	416.0	677.5	MAP
Block3	420.0	612.5	MAP
Block3	518.0	528.5	MAP
Block3	516.0	516.5	MAP
Block3	569.0	513.5	MAP
Block3	493.0	446.5	MAP
Block3	633.0	446.5	MAP
Block3	739.0	467.5	MAP
Block3	530.0	434.5	MAP
Block3	477.0	513.5	MAP
Block3	515.0	419.5	MAP
Block3	421.0	628.5	MAP
Block3	691.0	57.5	WHITESPACE
Block3	691.0	57.5	WHITESPACE
Block3	477.0	617.5	MAP
Block3	696.0	564.5	MAP
Block3	667.0	410.5	MAP
Block3	637.0	388.5	MAP
Block3	610.0	354.5	MAP
Block3	571.0	358.5	MAP
Block3	655.0	388.5	MAP
Block3	639.0	403.5	MAP
Block3	668.0	398.5	MAP
Block3	752.0	485.5	MAP
Block3	733.0	549.5	MAP
Block3	701.0	58.5	WHITESPACE
Block3	701.0	58.5	WHITESPACE
Block3	701.0	58.5	WHITESPACE
Block3	701.0	58.5	WHITESPACE
Block3	701.0	58.5	WHITESPACE
Block3	701.0	58.5	WHITESPACE
Block3	401.0	578.5	MAP
Block3	468.0	585.5	MAP
Block3	557.0	549.5	MAP
Block3	634.0	553.5	MAP
Block3	695.0	507.5	MAP
Block3	706.0	474.5	MAP
Block3	752.0	506.5	MAP
Block3	755.0	481.5	MAP
Block3	731.0	510.5	MAP
Block3	753.0	511.5	MAP
Block3	756.0	491.5	MAP
Block3	727.0	41.5	WHITESPACE
Block3	758.0	558.5	MAP
Block3	752.0	540.5	MAP
Block3	762.0	556.5	MAP
Block3	766.0	565.5	MAP
Block3	748.0	569.5	MAP
Block3	449.0	542.5	MAP
Block3	711.0	503.5	MAP
Block3	424.0	510.5	MAP
Block3	441.0	499.5	MAP
Block3	753.0	519.5	MAP
Block3	741.0	481.5	MAP
Block3	487.0	489.5	MAP
Block3	467.0	461.5	MAP
Block3	741.0	463.5	MAP
Block3	758.0	497.5	MAP
Block3	748.0	469.5	MAP
Block3	744.0	502.5	MAP
Block3	758.0	492.5	MAP
Block3	536.0	488.5	MAP
Block3	455.0	491.5	MAP
Block3	457.0	489.5	MAP
Block3	600.0	506.5	MAP
Block3	594.0	496.5	MAP
Block3	437.0	504.5	MAP
Block3	414.0	503.5	MAP
Block3	669.0	578.5	MAP
Block3	648.0	582.5	MAP
Block3	657.0	565.5	MAP
Block3	545.0	486.5	MAP
Block3	445.0	488.5	MAP
Block3	420.0	486.5	MAP
Block3	679.0	56.5	WHITESPACE
Block3	679.0	56.5	WHITESPACE
Block3	399.0	542.5	MAP
Block3	400.0	526.5	MAP
Block3	289.0	607.5	MAP
Block3	316.0	315.5	MAP
Block3	442.0	466.5	MAP
Block3	432.0	461.5	MAP
Block3	408.0	451.5	MAP
Block3	630.0	492.5	MAP
Block3	745.0	460.5	MAP
Block3	417.0	497.5	MAP
Block3	408.0	473.5	MAP
Block3	453.0	466.5	MAP
Block3	414.0	466.5	MAP
Block3	464.0	446.5	MAP
Block3	460.0	415.5	MAP
Block3	466.0	411.5	MAP
Block3	417.0	413.5	MAP
Block3	722.0	464.5	MAP
Block3	742.0	489.5	MAP
Block3	666.0	43.5	WHITESPACE
Block3	666.0	43.5	WHITESPACE
Block3	666.0	43.5	WHITESPACE
Block3	384.0	509.5	MAP
Block3	717.0	42.5	WHITESPACE
Block3	410.0	591.5	MAP
Block3	681.0	524.5	MAP
Block3	724.0	459.5	MAP
Block3	598.0	497.5	MAP
Block4	647.0	556.5	MAP
Block4	456.0	520.5	MAP
Block4	419.0	499.5	MAP
Block4	602.0	575.5	MAP
Block4	491.0	608.5	MAP
Block4	398.0	558.5	MAP
Block4	417.0	492.5	MAP
Block4	681.0	44.5	WHITESPACE
Block4	681.0	44.5	WHITESPACE
Block4	681.0	44.5	WHITESPACE
Block4	681.0	44.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	731.0	55.5	WHITESPACE
Block4	773.0	562.5	MAP
Block4	753.0	568.5	MAP
Block4	738.0	506.5	MAP
Block4	755.0	525.5	MAP
Block4	731.0	510.5	MAP
Block4	639.0	585.5	MAP
Block4	467.0	520.5	MAP
Block4	749.0	521.5	MAP
Block4	749.0	518.5	MAP
Block4	588.0	498.5	MAP
Block4	742.0	44.5	WHITESPACE
Block4	614.0	637.5	MAP
Block4	652.0	607.5	MAP
Block4	663.0	54.5	WHITESPACE
Block4	663.0	54.5	WHITESPACE
Block4	663.0	54.5	WHITESPACE
Block4	663.0	54.5	WHITESPACE
Block4	728.0	597.5	MAP
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	693.0	51.5	WHITESPACE
Block4	513.0	692.5	MAP
Block4	568.0	568.5	MAP
Block4	510.0	516.5	MAP
Block4	657.0	505.5	MAP
Block4	715.0	489.5	MAP
Block4	731.0	480.5	MAP
Block4	632.0	495.5	MAP
Block4	429.0	496.5	MAP
Block4	400.0	496.5	MAP
Block4	489.0	524.5	MAP
Block4	553.0	569.5	MAP
Block4	593.0	644.5	MAP
Block4	658.0	52.5	WHITESPACE
Block4	536.0	603.5	MAP
Block4	399.0	507.5	MAP
Block4	387.0	499.5	MAP
Block4	695.0	49.5	WHITESPACE
Block4	689.0	55.5	WHITESPACE
Block4	689.0	55.5	WHITESPACE
Block4	689.0	55.5	WHITESPACE
Block4	689.0	55.5	WHITESPACE
Block4	702.0	539.5	MAP
Block4	694.0	539.5	MAP
Block4	710.0	528.5	MAP
Block4	735.0	496.5	MAP
Block4	751.0	480.5	MAP
Block4	751.0	489.5	MAP
Block4	738.0	500.5	MAP
Block4	742.0	510.5	MAP
Block4	758.0	518.5	MAP
Block4	738.0	505.5	MAP
Block4	749.0	570.5	MAP
Block4	756.0	644.5	MAP
Block4	753.0	636.5	MAP
Block4	471.0	517.5	MAP
Block4	456.0	532.5	MAP
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	667.0	43.5	WHITESPACE
Block4	485.0	701.5	MAP
Block4	705.0	48.5	WHITESPACE
Block4	705.0	48.5	WHITESPACE
Block4	705.0	48.5	WHITESPACE
Block4	698.0	643.5	MAP
Block4	783.0	656.5	MAP
Block4	751.0	509.5	MAP
Block4	730.0	474.5	MAP
Block4	742.0	488.5	MAP
Block4	742.0	490.5	MAP
Block4	755.0	496.5	MAP
Block4	752.0	519.5	MAP
Block4	733.0	476.5	MAP
Block4	593.0	490.5	MAP
Block4	723.0	54.5	WHITESPACE
Block4	723.0	54.5	WHITESPACE
Block4	723.0	54.5	WHITESPACE
Block4	723.0	54.5	WHITESPACE
Block4	723.0	54.5	WHITESPACE
Block4	723.0	54.5	WHITESPACE
Block4	639.0	440.5	MAP
Block4	501.0	326.5	MAP
Block4	351.0	322.5	MAP
Block4	370.0	457.5	MAP
Block4	398.0	481.5	MAP
Block4	296.0	468.5	MAP
Block4	381.0	467.5	MAP
Block4	412.0	484.5	MAP
Block4	307.0	477.5	MAP
Block4	280.0	564.5	MAP
Block4	364.0	577.5	MAP
Block4	349.0	434.5	MAP
Block4	333.0	440.5	MAP
Block4	394.0	483.5	MAP
Block4	478.0	567.5	MAP
Block4	708.0	45.5	WHITESPACE
Block4	708.0	45.5	WHITESPACE
Block4	708.0	45.5	WHITESPACE
Block4	708.0	45.5	WHITESPACE
Block4	708.0	45.5	WHITESPACE
Block4	710.0	557.5	MAP
Block4	497.0	548.5	MAP
Block4	726.0	52.5	WHITESPACE
Block4	449.0	500.5	MAP
Block4	458.0	491.5	MAP
Block4	407.0	640.5	MAP
Block4	376.0	657.5	MAP
Block4	713.0	50.5	WHITESPACE
Block4	684.0	599.5	MAP
Block4	716.0	495.5	MAP
Block4	473.0	528.5	MAP
Block4	427.0	502.5	MAP
Block4	746.0	50.5	WHITESPACE
Block4	398.0	569.5	MAP
Block4	723.0	506.5	MAP
Block4	691.0	475.5	MAP
Block4	731.0	457.5	MAP
Block4	732.0	511.5	MAP
Block4	562.0	570.5	MAP
