Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block1	544.0	511.5	MAP
Block1	435.0	311.5	MAP
Block1	452.0	339.5	MAP
Block1	619.0	599.5	MAP
Block1	597.0	592.5	MAP
Block1	549.0	589.5	MAP
Block1	539.0	541.5	MAP
Block1	496.0	417.5	MAP
Block1	468.0	354.5	MAP
Block1	527.0	469.5	MAP
Block1	550.0	527.5	MAP
Block1	562.0	572.5	MAP
Block1	535.0	591.5	MAP
Block1	629.0	350.5	MAP
Block1	468.0	374.5	MAP
Block1	522.0	471.5	MAP
Block1	489.0	469.5	MAP
Block1	450.0	432.5	MAP
Block1	459.0	384.5	MAP
Block1	561.0	379.5	MAP
Block1	417.0	413.5	MAP
Block1	344.0	625.5	MAP
Block1	369.0	405.5	MAP
Block1	334.0	642.5	MAP
Block1	348.0	629.5	MAP
Block1	359.0	427.5	MAP
Block1	370.0	386.5	MAP
Block1	331.0	639.5	MAP
Block1	330.0	482.5	MAP
Block1	350.0	457.5	MAP
Block1	327.0	510.5	MAP
Block1	338.0	491.5	MAP
Block1	446.0	245.5	MAP
Block1	364.0	499.5	MAP
Block1	356.0	545.5	MAP
Block1	328.0	481.5	MAP
Block1	349.0	558.5	MAP
Block2	427.0	240.5	MAP
Block2	600.0	232.5	MAP
Block2	672.0	228.5	MAP
Block2	420.0	421.5	MAP
Block2	357.0	502.5	MAP
Block2	456.0	352.5	MAP
Block2	615.0	257.5	MAP
Block2	628.0	262.5	MAP
Block2	464.0	287.5	MAP
Block2	394.0	330.5	MAP
Block2	487.0	295.5	MAP
Block2	419.0	372.5	MAP
Block2	399.0	409.5	MAP
Block2	473.0	350.5	MAP
Block2	528.0	264.5	MAP
Block2	662.0	228.5	MAP
Block2	531.0	316.5	MAP
Block2	614.0	305.5	MAP
Block2	402.0	242.5	MAP
Block2	364.0	353.5	MAP
Block2	336.0	509.5	MAP
Block2	668.0	257.5	MAP
Block2	509.0	388.5	MAP
Block2	652.0	275.5	MAP
Block2	468.0	438.5	MAP
Block2	363.0	507.5	MAP
Block2	362.0	502.5	MAP
Block2	508.0	482.5	MAP
Block2	516.0	418.5	MAP
Block2	381.0	431.5	MAP
Block2	540.0	347.5	MAP
Block2	652.0	269.5	MAP
Block2	443.0	412.5	MAP
Block2	374.0	495.5	MAP
Block2	442.0	430.5	MAP
Block2	617.0	435.5	MAP
Block2	463.0	649.5	MAP
Block2	457.0	630.5	MAP
Block2	480.0	647.5	MAP
Block2	572.0	607.5	MAP
Block2	601.0	504.5	MAP
Block2	607.0	442.5	MAP
Block2	515.0	572.5	MAP
Block2	448.0	619.5	MAP
Block2	530.0	564.5	MAP
Block2	448.0	644.5	MAP
Block2	771.0	374.5	MAP
Block2	550.0	575.5	MAP
Block2	631.0	496.5	MAP
Block2	588.0	511.5	MAP
Block2	673.0	433.5	MAP
Block2	768.0	394.5	MAP
Block2	560.0	505.5	MAP
Block2	625.0	437.5	MAP
Block2	636.0	542.5	MAP
Block2	567.0	570.5	MAP
Block2	709.0	333.5	MAP
Block2	661.0	421.5	MAP
Block2	744.0	366.5	MAP
Block2	681.0	411.5	MAP
Block2	657.0	420.5	MAP
Block2	686.0	52.5	WHITESPACE
Block2	562.0	220.5	MAP
Block2	662.0	434.5	MAP
Block2	632.0	548.5	MAP
Block2	698.0	326.5	MAP
Block2	674.0	379.5	MAP
Block2	644.0	496.5	MAP
Block2	603.0	507.5	MAP
Block2	624.0	614.5	MAP
Block2	518.0	562.5	MAP
Block2	607.0	584.5	MAP
Block2	477.0	361.5	MAP
Block2	517.0	457.5	MAP
Block2	566.0	549.5	MAP
Block2	588.0	583.5	MAP
Block2	621.0	592.5	MAP
Block2	387.0	406.5	MAP
Block2	403.0	502.5	MAP
Block2	621.0	603.5	MAP
Block2	571.0	545.5	MAP
Block2	501.0	531.5	MAP
Block2	424.0	463.5	MAP
Block2	530.0	267.5	MAP
Block2	566.0	484.5	MAP
Block2	514.0	488.5	MAP
Block2	479.0	510.5	MAP
Block2	444.0	482.5	MAP
Block2	312.0	596.5	MAP
Block2	657.0	517.5	MAP
Block2	441.0	492.5	MAP
Block2	410.0	594.5	MAP
Block3	415.0	445.5	MAP
Block3	397.0	457.5	MAP
Block3	423.0	469.5	MAP
Block3	452.0	421.5	MAP
Block3	496.0	403.5	MAP
Block3	429.0	453.5	MAP
Block3	451.0	442.5	MAP
Block3	556.0	353.5	MAP
Block3	491.0	439.5	MAP
Block3	530.0	386.5	MAP
Block3	648.0	370.5	MAP
Block3	696.0	351.5	MAP
Block3	530.0	384.5	MAP
Block3	378.0	370.5	MAP
Block3	468.0	509.5	MAP
Block3	558.0	636.5	MAP
Block3	384.0	355.5	MAP
Block3	559.0	581.5	MAP
Block3	576.0	636.5	MAP
Block3	436.0	441.5	MAP
Block3	468.0	538.5	MAP
Block3	416.0	502.5	MAP
Block3	468.0	532.5	MAP
Block3	536.0	611.5	MAP
Block3	457.0	449.5	MAP
Block3	533.0	518.5	MAP
Block3	562.0	440.5	MAP
Block3	587.0	574.5	MAP
Block3	429.0	391.5	MAP
Block3	511.0	492.5	MAP
Block3	558.0	604.5	MAP
Block3	455.0	462.5	MAP
Block3	410.0	402.5	MAP
Block3	516.0	574.5	MAP
Block3	367.0	355.5	MAP
Block3	430.0	460.5	MAP
Block3	566.0	398.5	MAP
Block3	410.0	336.5	MAP
Block3	604.0	601.5	MAP
Block3	442.0	446.5	MAP
Block3	562.0	545.5	MAP
Block3	549.0	587.5	MAP
Block3	568.0	513.5	MAP
Block3	565.0	536.5	MAP
Block3	597.0	575.5	MAP
Block3	571.0	516.5	MAP
Block4	400.0	410.5	MAP
Block4	388.0	457.5	MAP
Block4	435.0	421.5	MAP
Block4	508.0	390.5	MAP
Block4	616.0	373.5	MAP
Block4	435.0	490.5	MAP
Block4	401.0	462.5	MAP
Block4	405.0	323.5	MAP
Block4	478.0	424.5	MAP
Block4	567.0	403.5	MAP
Block4	621.0	389.5	MAP
Block4	521.0	415.5	MAP
Block4	482.0	418.5	MAP
