Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block1	598.0	584.5	MAP
Block1	601.0	585.5	MAP
Block1	600.0	652.5	MAP
Block1	633.0	599.5	MAP
Block1	424.0	470.5	MAP
Block1	590.0	464.5	MAP
Block1	494.0	435.5	MAP
Block1	429.0	403.5	MAP
Block1	571.0	339.5	MAP
Block1	427.0	424.5	MAP
Block1	374.0	548.5	MAP
Block1	421.0	447.5	MAP
Block1	428.0	408.5	MAP
Block1	400.0	628.5	MAP
Block1	413.0	474.5	MAP
Block2	710.0	354.5	MAP
Block2	372.0	640.5	MAP
Block2	384.0	635.5	MAP
Block2	501.0	591.5	MAP
Block2	589.0	567.5	MAP
Block2	667.0	409.5	MAP
Block2	732.0	355.5	MAP
Block2	766.0	347.5	MAP
Block2	734.0	353.5	MAP
Block2	524.0	404.5	MAP
Block2	630.0	556.5	MAP
Block2	646.0	448.5	MAP
Block2	571.0	466.5	MAP
Block2	709.0	403.5	MAP
Block2	444.0	453.5	MAP
Block2	695.0	384.5	MAP
Block2	531.0	434.5	MAP
Block2	580.0	520.5	MAP
Block2	419.0	647.5	MAP
Block2	412.0	492.5	MAP
Block2	377.0	636.5	MAP
Block2	455.0	613.5	MAP
Block2	381.0	662.5	MAP
Block2	587.0	606.5	MAP
Block2	616.0	635.5	MAP
Block2	615.0	402.5	MAP
Block2	648.0	398.5	MAP
Block2	727.0	354.5	MAP
Block2	446.0	370.5	MAP
Block2	428.0	404.5	MAP
Block3	630.0	340.5	MAP
Block3	465.0	600.5	MAP
Block3	318.0	296.5	MAP
Block3	465.0	579.5	MAP
Block3	559.0	519.5	MAP
Block3	609.0	473.5	MAP
Block3	636.0	415.5	MAP
Block3	478.0	514.5	MAP
Block3	479.0	434.5	MAP
Block3	496.0	408.5	MAP
Block3	576.0	446.5	MAP
Block3	633.0	500.5	MAP
Block3	579.0	614.5	MAP
Block3	479.0	513.5	MAP
Block3	716.0	395.5	MAP
Block3	690.0	470.5	MAP
Block3	581.0	512.5	MAP
Block3	697.0	419.5	MAP
Block3	406.0	405.5	MAP
Block3	567.0	427.5	MAP
Block3	681.0	413.5	MAP
Block3	733.0	405.5	MAP
Block3	357.0	457.5	MAP
Block3	597.0	390.5	MAP
Block3	730.0	403.5	MAP
Block3	499.0	460.5	MAP
Block3	670.0	415.5	MAP
Block3	708.0	419.5	MAP
Block3	445.0	466.5	MAP
Block3	554.0	536.5	MAP
Block3	742.0	448.5	MAP
Block3	507.0	643.5	MAP
Block3	457.0	455.5	MAP
Block3	610.0	398.5	MAP
Block3	415.0	448.5	MAP
Block3	410.0	381.5	MAP
Block3	391.0	531.5	MAP
Block3	379.0	586.5	MAP
Block3	363.0	666.5	MAP
Block3	376.0	440.5	MAP
Block3	435.0	633.5	MAP
Block3	611.0	652.5	MAP
Block3	660.0	406.5	MAP
Block3	728.0	409.5	MAP
Block3	784.0	410.5	MAP
Block3	669.0	571.5	MAP
Block3	657.0	639.5	MAP
Block3	737.0	372.5	MAP
Block3	531.0	391.5	MAP
Block4	392.0	424.5	MAP
Block4	438.0	582.5	MAP
Block4	525.0	558.5	MAP
Block4	489.0	538.5	MAP
Block4	432.0	587.5	MAP
Block4	409.0	562.5	MAP
Block4	395.0	561.5	MAP
Block4	432.0	550.5	MAP
Block4	488.0	541.5	MAP
Block4	501.0	467.5	MAP
Block4	543.0	419.5	MAP
Block4	630.0	420.5	MAP
Block4	666.0	392.5	MAP
Block4	637.0	431.5	MAP
Block4	545.0	447.5	MAP
Block4	446.0	598.5	MAP
Block4	511.0	461.5	MAP
Block4	535.0	426.5	MAP
