Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block1	726.0	369.5	MAP
Block1	407.0	644.5	MAP
Block1	708.0	392.5	MAP
Block1	358.0	671.5	MAP
Block1	364.0	648.5	MAP
Block1	348.0	636.5	MAP
Block1	489.0	548.5	MAP
Block1	381.0	650.5	MAP
Block1	376.0	642.5	MAP
Block1	665.0	449.5	MAP
Block1	589.0	452.5	MAP
Block1	580.0	457.5	MAP
Block1	652.0	420.5	MAP
Block1	495.0	577.5	MAP
Block1	482.0	492.5	MAP
Block1	500.0	421.5	MAP
Block1	452.0	418.5	MAP
Block1	632.0	386.5	MAP
Block1	719.0	365.5	MAP
Block1	722.0	504.5	MAP
Block1	711.0	601.5	MAP
Block1	600.0	665.5	MAP
Block1	607.0	542.5	MAP
Block1	576.0	482.5	MAP
Block1	524.0	626.5	MAP
Block1	594.0	577.5	MAP
Block1	551.0	413.5	MAP
Block1	623.0	569.5	MAP
Block1	624.0	445.5	MAP
Block1	494.0	468.5	MAP
Block1	652.0	439.5	MAP
Block1	586.0	409.5	MAP
Block1	683.0	604.5	MAP
Block1	636.0	654.5	MAP
Block1	696.0	350.5	MAP
Block1	756.0	381.5	MAP
Block1	727.0	362.5	MAP
Block1	527.0	440.5	MAP
Block1	704.0	435.5	MAP
Block1	715.0	457.5	MAP
Block1	502.0	475.5	MAP
Block1	618.0	636.5	MAP
Block1	619.0	668.5	MAP
Block1	582.0	423.5	MAP
Block1	422.0	410.5	MAP
Block1	590.0	623.5	MAP
Block1	622.0	646.5	MAP
Block1	624.0	672.5	MAP
Block1	578.0	603.5	MAP
Block1	598.0	423.5	MAP
Block1	506.0	396.5	MAP
Block1	544.0	396.5	MAP
Block1	465.0	376.5	MAP
Block1	619.0	473.5	MAP
Block1	615.0	464.5	MAP
Block1	495.0	380.5	MAP
Block1	436.0	346.5	MAP
Block1	408.0	356.5	MAP
Block1	581.0	503.5	MAP
Block1	406.0	506.5	MAP
Block1	361.0	623.5	MAP
Block1	342.0	484.5	MAP
Block1	562.0	548.5	MAP
Block2	724.0	363.5	MAP
Block2	489.0	600.5	MAP
Block2	416.0	623.5	MAP
Block2	629.0	599.5	MAP
Block2	623.0	463.5	MAP
Block2	525.0	489.5	MAP
Block2	477.0	538.5	MAP
Block2	518.0	431.5	MAP
Block2	587.0	425.5	MAP
Block2	587.0	591.5	MAP
Block2	554.0	502.5	MAP
Block2	593.0	564.5	MAP
Block3	595.0	386.5	MAP
Block3	722.0	387.5	MAP
Block3	630.0	614.5	MAP
Block3	611.0	649.5	MAP
Block3	638.0	657.5	MAP
Block3	638.0	640.5	MAP
Block3	374.0	642.5	MAP
Block3	369.0	437.5	MAP
Block3	376.0	384.5	MAP
Block3	377.0	360.5	MAP
Block3	639.0	379.5	MAP
Block3	710.0	354.5	MAP
Block3	603.0	640.5	MAP
Block3	666.0	614.5	MAP
Block3	615.0	621.5	MAP
Block3	556.0	572.5	MAP
Block3	366.0	664.5	MAP
Block3	358.0	644.5	MAP
Block3	636.0	535.5	MAP
Block3	410.0	635.5	MAP
Block3	379.0	641.5	MAP
Block3	630.0	481.5	MAP
Block3	703.0	419.5	MAP
Block3	719.0	457.5	MAP
Block3	697.0	546.5	MAP
Block4	523.0	524.5	MAP
Block4	761.0	415.5	MAP
Block4	734.0	404.5	MAP
