Stimulus	Visual Intake Position X [px]	Visual Intake Position Y [px]	AOI Name
Block2	380.0	497.5	MAP
Block2	657.0	483.5	MAP
Block2	683.0	416.5	MAP
Block2	499.0	293.5	MAP
Block2	420.0	249.5	MAP
Block2	369.0	486.5	MAP
Block2	383.0	493.5	MAP
Block2	316.0	459.5	MAP
Block2	330.0	510.5	MAP
Block2	247.0	395.5	MAP
Block2	260.0	253.5	MAP
Block2	391.0	218.5	MAP
Block2	423.0	220.5	MAP
Block2	393.0	432.5	MAP
Block2	379.0	504.5	MAP
Block2	421.0	428.5	MAP
Block2	701.0	373.5	MAP
Block2	752.0	304.5	MAP
Block2	699.0	211.5	MAP
Block2	616.0	305.5	MAP
Block2	557.0	309.5	MAP
Block2	480.0	536.5	MAP
Block2	478.0	571.5	MAP
Block2	770.0	305.5	MAP
Block2	856.0	271.5	MAP
Block2	491.0	550.5	MAP
Block2	479.0	571.5	MAP
Block2	561.0	314.5	MAP
Block2	624.0	334.5	MAP
Block2	296.0	574.5	MAP
Block2	249.0	625.5	MAP
Block2	299.0	625.5	MAP
Block2	384.0	613.5	MAP
Block2	484.0	476.5	MAP
Block2	540.0	406.5	MAP
Block2	597.0	354.5	MAP
Block2	491.0	375.5	MAP
Block2	417.0	610.5	MAP
Block2	402.0	656.5	MAP
Block2	452.0	640.5	MAP
Block2	525.0	620.5	MAP
Block2	559.0	489.5	MAP
Block2	594.0	387.5	MAP
Block2	623.0	362.5	MAP
Block2	438.0	568.5	MAP
Block2	423.0	627.5	MAP
Block2	344.0	596.5	MAP
Block2	306.0	630.5	MAP
Block2	709.0	50.5	WHITESPACE
Block2	323.0	603.5	MAP
Block2	508.0	448.5	MAP
Block2	285.0	397.5	MAP
Block2	162.0	370.5	MAP
Block2	304.0	398.5	MAP
Block2	552.0	418.5	MAP
Block2	355.0	587.5	MAP
Block2	251.0	687.5	MAP
Block2	722.0	38.5	WHITESPACE
Block2	722.0	38.5	WHITESPACE
Block2	334.0	620.5	MAP
Block2	530.0	445.5	MAP
Block2	665.0	488.5	MAP
Block2	633.0	489.5	MAP
Block2	605.0	469.5	MAP
Block2	633.0	491.5	MAP
Block2	549.0	691.5	MAP
Block2	646.0	48.5	WHITESPACE
Block2	422.0	687.5	MAP
Block2	666.0	44.5	WHITESPACE
Block2	500.0	621.5	MAP
Block2	631.0	491.5	MAP
Block2	631.0	526.5	MAP
Block2	636.0	488.5	MAP
Block2	716.0	434.5	MAP
Block2	456.0	348.5	MAP
Block2	567.0	406.5	MAP
Block2	600.0	408.5	MAP
Block2	617.0	368.5	MAP
Block2	611.0	405.5	MAP
Block2	626.0	522.5	MAP
Block2	316.0	698.5	MAP
Block2	702.0	50.5	WHITESPACE
Block2	428.0	670.5	MAP
Block2	616.0	514.5	MAP
Block2	712.0	440.5	MAP
Block2	629.0	496.5	MAP
Block2	682.0	511.5	MAP
Block2	738.0	428.5	MAP
Block2	547.0	532.5	MAP
Block2	640.0	457.5	MAP
Block2	727.0	428.5	MAP
Block2	435.0	438.5	MAP
Block2	619.0	453.5	MAP
Block2	701.0	425.5	MAP
Block2	383.0	377.5	MAP
Block2	215.0	367.5	MAP
Block2	430.0	669.5	MAP
Block2	523.0	656.5	MAP
Block2	682.0	45.5	WHITESPACE
Block2	682.0	45.5	WHITESPACE
Block2	605.0	535.5	MAP
Block2	401.0	619.5	MAP
Block2	569.0	571.5	MAP
Block2	697.0	437.5	MAP
Block2	648.0	662.5	MAP
Block2	699.0	54.5	WHITESPACE
Block2	493.0	438.5	MAP
Block2	590.0	517.5	MAP
Block2	680.0	269.5	MAP
Block2	697.0	266.5	MAP
Block2	687.0	190.5	MAP
Block2	632.0	226.5	MAP
Block2	542.0	377.5	MAP
Block2	386.0	130.5	MAP
Block2	719.0	45.5	WHITESPACE
Block2	611.0	405.5	MAP
Block2	569.0	484.5	MAP
Block2	333.0	511.5	MAP
Block2	318.0	221.5	MAP
Block2	206.0	184.5	MAP
Block2	199.0	231.5	MAP
Block2	258.0	57.5	MAP
Block2	682.0	42.5	WHITESPACE
Block2	239.0	457.5	MAP
Block2	283.0	497.5	MAP
Block2	587.0	254.5	MAP
Block2	658.0	272.5	MAP
Block2	511.0	374.5	MAP
Block2	667.0	264.5	MAP
Block2	648.0	398.5	MAP
Block2	595.0	477.5	MAP
Block2	501.0	488.5	MAP
Block2	417.0	483.5	MAP
Block2	327.0	518.5	MAP
Block2	598.0	285.5	MAP
Block2	679.0	259.5	MAP
Block2	578.0	307.5	MAP
Block2	530.0	442.5	MAP
Block2	579.0	511.5	MAP
Block2	594.0	520.5	MAP
Block2	603.0	509.5	MAP
Block2	504.0	519.5	MAP
Block2	340.0	522.5	MAP
Block2	653.0	304.5	MAP
Block2	637.0	403.5	MAP
Block2	605.0	507.5	MAP
Block2	653.0	290.5	MAP
Block2	679.0	255.5	MAP
Block2	691.0	286.5	MAP
Block2	628.0	278.5	MAP
Block2	725.0	346.5	MAP
Block2	756.0	439.5	MAP
Block2	746.0	561.5	MAP
Block2	755.0	610.5	MAP
Block2	385.0	225.5	MAP
Block2	495.0	373.5	MAP
Block2	624.0	417.5	MAP
Block2	403.0	477.5	MAP
Block2	280.0	532.5	MAP
Block2	651.0	257.5	MAP
Block2	713.0	44.5	WHITESPACE
Block2	660.0	207.5	MAP
Block2	660.0	181.5	MAP
Block2	669.0	199.5	MAP
Block2	695.0	48.5	WHITESPACE
Block2	646.0	223.5	MAP
Block2	598.0	374.5	MAP
Block2	608.0	492.5	MAP
Block2	614.0	524.5	MAP
Block2	646.0	413.5	MAP
Block2	643.0	340.5	MAP
Block2	597.0	387.5	MAP
Block2	430.0	293.5	MAP
Block2	413.0	249.5	MAP
Block2	593.0	504.5	MAP
Block2	638.0	550.5	MAP
Block2	648.0	562.5	MAP
Block2	641.0	314.5	MAP
Block2	345.0	538.5	MAP
Block2	450.0	421.5	MAP
Block2	449.0	471.5	MAP
Block2	677.0	334.5	MAP
Block2	677.0	466.5	MAP
Block2	661.0	531.5	MAP
Block2	384.0	524.5	MAP
Block2	426.0	294.5	MAP
Block2	688.0	244.5	MAP
Block2	717.0	218.5	MAP
Block2	706.0	193.5	MAP
Block2	724.0	45.5	WHITESPACE
Block2	701.0	215.5	MAP
Block2	381.0	545.5	MAP
Block2	676.0	266.5	MAP
Block2	715.0	237.5	MAP
Block2	698.0	190.5	MAP
Block2	684.0	44.5	WHITESPACE
Block2	684.0	44.5	WHITESPACE
Block2	701.0	228.5	MAP
Block2	680.0	323.5	MAP
Block2	659.0	446.5	MAP
Block2	592.0	419.5	MAP
Block2	517.0	380.5	MAP
Block2	434.0	295.5	MAP
Block2	608.0	511.5	MAP
Block2	647.0	542.5	MAP
Block2	738.0	42.5	WHITESPACE
Block2	470.0	197.5	MAP
Block2	443.0	312.5	MAP
Block2	634.0	518.5	MAP
Block2	676.0	575.5	MAP
Block2	504.0	289.5	MAP
Block2	272.0	315.5	MAP
Block2	376.0	412.5	MAP
Block2	387.0	423.5	MAP
Block2	666.0	52.5	WHITESPACE
Block2	612.0	589.5	MAP
Block2	595.0	481.5	MAP
Block2	477.0	453.5	MAP
Block2	401.0	444.5	MAP
Block2	419.0	415.5	MAP
Block2	395.0	417.5	MAP
Block2	544.0	564.5	MAP
Block2	615.0	629.5	MAP
Block2	601.0	542.5	MAP
Block2	569.0	460.5	MAP
Block2	472.0	372.5	MAP
Block2	604.0	423.5	MAP
Block2	579.0	404.5	MAP
Block2	523.0	377.5	MAP
Block2	420.0	370.5	MAP
Block2	427.0	426.5	MAP
Block2	423.0	408.5	MAP
Block2	340.0	683.5	MAP
Block2	331.0	684.5	MAP
Block2	417.0	388.5	MAP
Block2	344.0	538.5	MAP
Block2	359.0	437.5	MAP
Block2	406.0	408.5	MAP
Block2	347.0	522.5	MAP
Block2	381.0	417.5	MAP
Block2	601.0	507.5	MAP
Block2	614.0	418.5	MAP
Block2	611.0	321.5	MAP
Block2	628.0	386.5	MAP
Block2	521.0	491.5	MAP
Block2	467.0	557.5	MAP
Block2	575.0	652.5	MAP
Block2	515.0	540.5	MAP
Block2	579.0	626.5	MAP
Block2	593.0	685.5	MAP
Block2	437.0	470.5	MAP
Block2	417.0	419.5	MAP
Block2	377.0	412.5	MAP
Block2	414.0	410.5	MAP
Block2	379.0	542.5	MAP
Block2	349.0	666.5	MAP
Block2	412.0	454.5	MAP
Block2	372.0	522.5	MAP
Block2	355.0	543.5	MAP
Block2	590.0	404.5	MAP
Block2	465.0	541.5	MAP
Block2	742.0	298.5	MAP
Block2	549.0	560.5	MAP
Block2	450.0	568.5	MAP
Block2	406.0	610.5	MAP
Block2	345.0	563.5	MAP
Block2	462.0	521.5	MAP
Block2	441.0	594.5	MAP
Block2	557.0	572.5	MAP
Block2	713.0	519.5	MAP
Block2	718.0	579.5	MAP
Block2	494.0	587.5	MAP
Block2	706.0	493.5	MAP
Block2	754.0	459.5	MAP
Block2	784.0	255.5	MAP
Block2	792.0	228.5	MAP
Block2	804.0	201.5	MAP
Block2	701.0	354.5	MAP
Block2	486.0	536.5	MAP
Block2	711.0	536.5	MAP
Block2	735.0	540.5	MAP
Block2	528.0	368.5	MAP
Block2	444.0	189.5	MAP
Block2	463.0	303.5	MAP
Block2	492.0	456.5	MAP
Block2	477.0	521.5	MAP
Block2	470.0	578.5	MAP
Block2	442.0	451.5	MAP
Block2	451.0	567.5	MAP
Block2	450.0	587.5	MAP
Block3	603.0	420.5	MAP
Block3	395.0	495.5	MAP
Block3	307.0	171.5	MAP
Block3	364.0	153.5	MAP
Block3	395.0	208.5	MAP
Block3	369.0	481.5	MAP
Block3	391.0	485.5	MAP
Block3	499.0	457.5	MAP
Block3	536.0	586.5	MAP
Block3	491.0	646.5	MAP
Block3	836.0	396.5	MAP
Block3	723.0	48.5	WHITESPACE
Block3	609.0	526.5	MAP
Block3	515.0	652.5	MAP
Block3	491.0	656.5	MAP
Block3	773.0	409.5	MAP
Block3	724.0	54.5	WHITESPACE
Block3	724.0	54.5	WHITESPACE
Block3	724.0	54.5	WHITESPACE
Block3	724.0	492.5	MAP
Block3	530.0	632.5	MAP
Block3	531.0	655.5	MAP
Block3	502.0	659.5	MAP
Block3	456.0	658.5	MAP
Block3	446.0	392.5	MAP
Block3	580.0	365.5	MAP
Block3	614.0	373.5	MAP
Block3	680.0	49.5	WHITESPACE
Block3	240.0	655.5	MAP
Block3	302.0	652.5	MAP
Block3	410.0	611.5	MAP
Block3	456.0	546.5	MAP
Block3	292.0	604.5	MAP
Block3	241.0	663.5	MAP
Block3	531.0	384.5	MAP
Block3	611.0	362.5	MAP
Block3	572.0	370.5	MAP
Block3	600.0	366.5	MAP
Block3	660.0	486.5	MAP
Block3	648.0	509.5	MAP
Block3	522.0	441.5	MAP
Block3	669.0	52.5	WHITESPACE
Block3	669.0	52.5	WHITESPACE
Block3	617.0	533.5	MAP
Block3	676.0	495.5	MAP
Block3	644.0	518.5	MAP
Block3	673.0	478.5	MAP
Block3	381.0	288.5	MAP
Block3	553.0	341.5	MAP
Block3	593.0	354.5	MAP
Block3	608.0	341.5	MAP
Block3	561.0	391.5	MAP
Block3	594.0	408.5	MAP
Block3	612.0	343.5	MAP
Block3	723.0	323.5	MAP
Block3	726.0	245.5	MAP
Block3	744.0	238.5	MAP
Block3	731.0	315.5	MAP
Block3	754.0	249.5	MAP
Block3	699.0	409.5	MAP
Block3	679.0	327.5	MAP
Block3	439.0	269.5	MAP
Block3	361.0	489.5	MAP
Block3	362.0	546.5	MAP
Block3	654.0	505.5	MAP
Block3	734.0	233.5	MAP
Block3	720.0	491.5	MAP
Block3	741.0	561.5	MAP
Block3	745.0	604.5	MAP
Block3	794.0	354.5	MAP
Block3	742.0	366.5	MAP
Block3	522.0	252.5	MAP
Block3	488.0	278.5	MAP
Block3	694.0	579.5	MAP
Block3	706.0	612.5	MAP
Block3	708.0	622.5	MAP
Block3	419.0	533.5	MAP
Block3	497.0	345.5	MAP
Block3	520.0	317.5	MAP
Block3	688.0	337.5	MAP
Block3	546.0	289.5	MAP
Block3	697.0	534.5	MAP
Block3	713.0	598.5	MAP
Block3	711.0	617.5	MAP
Block3	492.0	419.5	MAP
Block3	429.0	419.5	MAP
Block3	626.0	486.5	MAP
Block3	538.0	459.5	MAP
Block3	595.0	554.5	MAP
Block3	419.0	440.5	MAP
Block3	313.0	618.5	MAP
Block3	326.0	691.5	MAP
Block3	716.0	52.5	WHITESPACE
Block3	392.0	607.5	MAP
Block3	402.0	445.5	MAP
Block3	514.0	597.5	MAP
Block3	510.0	594.5	MAP
Block3	667.0	569.5	MAP
Block3	698.0	350.5	MAP
Block3	693.0	394.5	MAP
Block3	657.0	495.5	MAP
Block3	644.0	499.5	MAP
Block3	655.0	463.5	MAP
Block3	651.0	669.5	MAP
Block3	680.0	49.5	WHITESPACE
Block3	683.0	612.5	MAP
Block3	737.0	40.5	WHITESPACE
Block3	646.0	484.5	MAP
Block3	675.0	431.5	MAP
Block3	436.0	431.5	MAP
Block3	419.0	425.5	MAP
Block3	347.0	694.5	MAP
Block3	429.0	406.5	MAP
Block3	529.0	289.5	MAP
Block3	402.0	355.5	MAP
Block3	362.0	435.5	MAP
Block3	376.0	439.5	MAP
Block3	345.0	520.5	MAP
Block3	561.0	283.5	MAP
Block3	443.0	495.5	MAP
Block3	450.0	565.5	MAP
Block3	715.0	333.5	MAP
Block3	392.0	160.5	MAP
Block3	348.0	174.5	MAP
Block3	448.0	296.5	MAP
Block3	481.0	351.5	MAP
Block3	459.0	511.5	MAP
Block3	450.0	565.5	MAP
Block3	445.0	348.5	MAP
Block3	441.0	514.5	MAP
Block3	450.0	568.5	MAP
Block3	571.0	513.5	MAP
Block3	667.0	493.5	MAP
Block3	657.0	330.5	MAP
Block3	799.0	250.5	MAP
Block3	766.0	294.5	MAP
Block3	730.0	442.5	MAP
Block3	718.0	540.5	MAP
Block3	575.0	539.5	MAP
Block3	696.0	585.5	MAP
Block3	529.0	396.5	MAP
Block3	712.0	554.5	MAP
Block4	587.0	308.5	MAP
Block4	856.0	264.5	MAP
Block4	674.0	49.5	WHITESPACE
Block4	860.0	204.5	MAP
Block4	703.0	50.5	WHITESPACE
Block4	703.0	50.5	WHITESPACE
Block4	703.0	50.5	WHITESPACE
Block4	703.0	50.5	WHITESPACE
Block4	462.0	522.5	MAP
Block4	491.0	546.5	MAP
Block4	493.0	554.5	MAP
Block4	492.0	576.5	MAP
Block4	448.0	540.5	MAP
Block4	435.0	316.5	MAP
Block4	473.0	276.5	MAP
Block4	496.0	516.5	MAP
Block4	566.0	251.5	MAP
Block4	609.0	244.5	MAP
Block4	224.0	546.5	MAP
Block4	282.0	557.5	MAP
Block4	441.0	418.5	MAP
Block4	445.0	379.5	MAP
Block4	229.0	538.5	MAP
Block4	195.0	561.5	MAP
Block4	225.0	542.5	MAP
Block4	277.0	312.5	MAP
Block4	282.0	372.5	MAP
Block4	523.0	327.5	MAP
Block4	546.0	447.5	MAP
Block4	566.0	493.5	MAP
Block4	586.0	543.5	MAP
Block4	618.0	557.5	MAP
Block4	501.0	561.5	MAP
Block4	536.0	396.5	MAP
Block4	572.0	268.5	MAP
Block4	556.0	215.5	MAP
Block4	607.0	433.5	MAP
Block4	603.0	534.5	MAP
Block4	588.0	447.5	MAP
Block4	610.0	438.5	MAP
Block4	632.0	499.5	MAP
Block4	636.0	518.5	MAP
Block4	525.0	486.5	MAP
Block4	486.0	680.5	MAP
Block4	658.0	49.5	WHITESPACE
Block4	648.0	635.5	MAP
Block4	694.0	469.5	MAP
Block4	448.0	384.5	MAP
Block4	587.0	358.5	MAP
Block4	619.0	339.5	MAP
Block4	668.0	395.5	MAP
Block4	683.0	406.5	MAP
Block4	614.0	392.5	MAP
Block4	393.0	411.5	MAP
Block4	592.0	386.5	MAP
Block4	663.0	392.5	MAP
Block4	682.0	401.5	MAP
Block4	538.0	420.5	MAP
Block4	723.0	428.5	MAP
Block4	698.0	640.5	MAP
Block4	737.0	438.5	MAP
Block4	688.0	642.5	MAP
Block4	740.0	451.5	MAP
Block4	527.0	308.5	MAP
Block4	701.0	281.5	MAP
Block4	609.0	442.5	MAP
Block4	618.0	519.5	MAP
Block4	500.0	210.5	MAP
Block4	568.0	569.5	MAP
Block4	602.0	264.5	MAP
Block4	626.0	220.5	MAP
Block4	674.0	239.5	MAP
Block4	661.0	302.5	MAP
Block4	564.0	490.5	MAP
Block4	350.0	455.5	MAP
Block4	193.0	521.5	MAP
Block4	273.0	302.5	MAP
Block4	244.0	567.5	MAP
Block4	494.0	507.5	MAP
Block4	610.0	340.5	MAP
Block4	410.0	287.5	MAP
Block4	417.0	236.5	MAP
Block4	590.0	504.5	MAP
Block4	637.0	547.5	MAP
Block4	647.0	571.5	MAP
Block4	647.0	563.5	MAP
Block4	441.0	303.5	MAP
Block4	680.0	632.5	MAP
Block4	718.0	48.5	WHITESPACE
Block4	629.0	489.5	MAP
Block4	475.0	392.5	MAP
Block4	618.0	373.5	MAP
Block4	604.0	331.5	MAP
Block4	527.0	343.5	MAP
Block4	492.0	384.5	MAP
Block4	477.0	402.5	MAP
Block4	416.0	431.5	MAP
Block4	670.0	41.5	WHITESPACE
Block4	590.0	431.5	MAP
Block4	318.0	477.5	MAP
Block4	409.0	431.5	MAP
Block4	605.0	478.5	MAP
Block4	621.0	491.5	MAP
Block4	535.0	461.5	MAP
Block4	462.0	377.5	MAP
Block4	386.0	421.5	MAP
Block4	361.0	416.5	MAP
Block4	362.0	402.5	MAP
Block4	340.0	697.5	MAP
Block4	363.0	380.5	MAP
Block4	386.0	488.5	MAP
Block4	381.0	540.5	MAP
Block4	394.0	278.5	MAP
Block4	390.0	301.5	MAP
Block4	388.0	398.5	MAP
Block4	598.0	308.5	MAP
Block4	410.0	347.5	MAP
Block4	361.0	521.5	MAP
Block4	569.0	365.5	MAP
Block4	367.0	461.5	MAP
Block4	370.0	526.5	MAP
Block4	377.0	521.5	MAP
Block4	364.0	538.5	MAP
Block4	452.0	405.5	MAP
Block4	460.0	567.5	MAP
Block4	725.0	456.5	MAP
Block4	749.0	197.5	MAP
Block4	356.0	360.5	MAP
Block4	410.0	348.5	MAP
Block4	453.0	514.5	MAP
Block4	489.0	561.5	MAP
Block4	711.0	496.5	MAP
Block4	727.0	550.5	MAP
Block4	777.0	308.5	MAP
Block4	655.0	394.5	MAP
Block4	545.0	504.5	MAP
